uf,codmun,cidade,pop_tcu_2016,pop_dou_2017,tcg_2016_2017,remanej_limitesmunicip,regiao
RS,4302154,BOA VISTA DAS MISSÕES,2168,2167,-0.05%,NÃO,Sul
RS,4302204,BOA VISTA DO BURICÁ,6822,6829,0.10%,NÃO,Sul
RS,4302220,BOA VISTA DO CADEADO,2524,2526,0.08%,NÃO,Sul
RS,4302238,BOA VISTA DO INCRA,2569,2579,0.39%,NÃO,Sul
RS,4302253,BOA VISTA DO SUL,2859,2859,0.00%,NÃO,Sul
RS,4302303,BOM JESUS,11784,11773,-0.09%,NÃO,Sul
RS,4302352,BOM PRINCÍPIO,13064,13189,0.96%,NÃO,Sul
RS,4302378,BOM PROGRESSO,2238,2216,-0.98%,NÃO,Sul
RS,4302402,BOM RETIRO DO SUL,12158,12204,0.38%,NÃO,Sul
RS,4302451,BOQUEIRÃO DO LEÃO,7913,7914,0.01%,NÃO,Sul
RS,4302501,BOSSOROCA,6836,6801,-0.51%,NÃO,Sul
RS,4302584,BOZANO,2233,2228,-0.22%,NÃO,Sul
RS,4302600,BRAGA,3667,3647,-0.55%,NÃO,Sul
RS,4302659,BROCHIER,4975,4996,0.42%,NÃO,Sul
RS,4302709,BUTIÁ,21220,21247,0.13%,NÃO,Sul
RS,4302808,CAÇAPAVA DO SUL,34644,34634,-0.03%,NÃO,Sul
RS,4302907,CACEQUI,13616,13552,-0.47%,NÃO,Sul
RS,4303004,CACHOEIRA DO SUL,85600,85495,-0.12%,NÃO,Sul
RS,4303103,CACHOEIRINHA,126666,127318,0.51%,NÃO,Sul
RS,4303202,CACIQUE DOBLE,5090,5100,0.20%,NÃO,Sul
RS,4303301,CAIBATÉ,5050,5042,-0.16%,NÃO,Sul
RS,4303400,CAIÇARA,5083,5064,-0.37%,NÃO,Sul
RS,4303509,CAMAQUÃ,66031,66215,0.28%,NÃO,Sul
RS,4303558,CAMARGO,2726,2733,0.26%,NÃO,Sul
RS,4303608,CAMBARÁ DO SUL,6687,6680,-0.10%,NÃO,Sul
RS,4303673,CAMPESTRE DA SERRA,3400,3407,0.21%,NÃO,Sul
RS,4303707,CAMPINA DAS MISSÕES,6031,5994,-0.61%,NÃO,Sul
RS,4303806,CAMPINAS DO SUL,5645,5641,-0.07%,NÃO,Sul
RS,4303905,CAMPO BOM,64553,64914,0.56%,NÃO,Sul
RS,4304002,CAMPO NOVO,5217,5161,-1.07%,NÃO,Sul
RS,4304101,CAMPOS BORGES,3524,3514,-0.28%,NÃO,Sul
RS,4304200,CANDELÁRIA,31541,31603,0.20%,NÃO,Sul
RS,4304309,CÂNDIDO GODÓI,6587,6567,-0.30%,NÃO,Sul
RS,4304358,CANDIOTA,9362,9406,0.47%,NÃO,Sul
RS,4304408,CANELA,42746,43062,0.74%,NÃO,Sul
RS,4304507,CANGUÇU,55956,56103,0.26%,NÃO,Sul
RS,4304606,CANOAS,342634,343853,0.36%,NÃO,Sul
RS,4304614,CANUDOS DO VALE,1823,1817,-0.33%,NÃO,Sul
RS,4304622,CAPÃO BONITO DO SUL,1764,1758,-0.34%,NÃO,Sul
RS,4304630,CAPÃO DA CANOA,47792,48401,1.27%,NÃO,Sul
RS,4304655,CAPÃO DO CIPÓ,3419,3449,0.88%,NÃO,Sul
RS,4304663,CAPÃO DO LEÃO,25441,25495,0.21%,NÃO,Sul
RS,4304671,CAPIVARI DO SUL,4320,4362,0.97%,NÃO,Sul
RS,4304689,CAPELA DE SANTANA,11375,11455,0.70%,NÃO,Sul
RS,4304697,CAPITÃO,2763,2769,0.22%,NÃO,Sul
RS,4304705,CARAZINHO,62193,62339,0.23%,NÃO,Sul
RS,4304713,CARAÁ,7918,7971,0.67%,NÃO,Sul
RS,4304804,CARLOS BARBOSA,27835,28091,0.92%,NÃO,Sul
RS,4304853,CARLOS GOMES,1560,1547,-0.83%,NÃO,Sul
RS,4304903,CASCA,9059,9079,0.22%,NÃO,Sul
RS,4304952,CASEIROS,3174,3185,0.35%,NÃO,Sul
RS,4305009,CATUÍPE,9367,9335,-0.34%,NÃO,Sul
RS,4305108,CAXIAS DO SUL,479236,483377,0.86%,NÃO,Sul
RS,4305116,CENTENÁRIO,3021,3016,-0.17%,NÃO,Sul
RS,4305124,CERRITO,6461,6443,-0.28%,NÃO,Sul
RS,4305132,CERRO BRANCO,4681,4694,0.28%,NÃO,Sul
RS,4305157,CERRO GRANDE,2443,2437,-0.25%,NÃO,Sul
RS,4305173,CERRO GRANDE DO SUL,11377,11486,0.96%,NÃO,Sul
RS,4305207,CERRO LARGO,14024,14069,0.32%,NÃO,Sul
RS,4305306,CHAPADA,9605,9597,-0.08%,NÃO,Sul
RS,4305355,CHARQUEADAS,38599,38899,0.78%,NÃO,Sul
RS,4305371,CHARRUA,3493,3482,-0.31%,NÃO,Sul
RS,4305405,CHIAPETTA,4043,4026,-0.42%,NÃO,Sul
RS,4305439,CHUÍ,6413,6456,0.67%,NÃO,Sul
RS,4305447,CHUVISCA,5292,5319,0.51%,NÃO,Sul
RS,4305454,CIDREIRA,14511,14710,1.37%,NÃO,Sul
RS,4305504,CIRÍACO,4993,4983,-0.20%,NÃO,Sul
RS,4305587,COLINAS,2499,2499,0.00%,NÃO,Sul
RS,4305603,COLORADO,3499,3478,-0.60%,NÃO,Sul
RS,4305702,CONDOR,6826,6836,0.15%,NÃO,Sul
RS,4305801,CONSTANTINA,10101,10109,0.08%,NÃO,Sul
RS,4305835,COQUEIRO BAIXO,1560,1559,-0.06%,NÃO,Sul
RS,4305850,COQUEIROS DO SUL,2467,2458,-0.36%,NÃO,Sul
RS,4305871,CORONEL BARROS,2556,2559,0.12%,NÃO,Sul
RS,4305900,CORONEL BICACO,7801,7776,-0.32%,NÃO,Sul
RS,4305934,CORONEL PILAR,1734,1728,-0.35%,NÃO,Sul
RS,4305959,COTIPORÃ,4004,4000,-0.10%,NÃO,Sul
RS,4305975,COXILHA,2880,2876,-0.14%,NÃO,Sul
RS,4306007,CRISSIUMAL,14233,14195,-0.27%,NÃO,Sul
RS,4306056,CRISTAL,7792,7831,0.50%,NÃO,Sul
RS,4306072,CRISTAL DO SUL,2918,2918,0.00%,NÃO,Sul
RS,4306106,CRUZ ALTA,63615,63463,-0.24%,NÃO,Sul
RS,4306130,CRUZALTENSE,2077,2059,-0.87%,NÃO,Sul
RS,4306205,CRUZEIRO DO SUL,12215,12258,0.35%,NÃO,Sul
RS,4306304,DAVID CANABARRO,4842,4844,0.04%,NÃO,Sul
RS,4306320,DERRUBADAS,3125,3102,-0.74%,NÃO,Sul
RS,4306353,DEZESSEIS DE NOVEMBRO,2769,2744,-0.90%,NÃO,Sul
RS,4306379,DILERMANDO DE AGUIAR,3133,3130,-0.10%,NÃO,Sul
RS,4306403,DOIS IRMÃOS,30472,30753,0.92%,NÃO,Sul
RS,4306429,DOIS IRMÃOS DAS MISSÕES,2166,2158,-0.37%,NÃO,Sul
RS,4306452,DOIS LAJEADOS,3424,3430,0.18%,NÃO,Sul
RS,4306502,DOM FELICIANO,15224,15279,0.36%,NÃO,Sul
RS,4306551,DOM PEDRO DE ALCÂNTARA,2618,2617,-0.04%,NÃO,Sul
RS,4306601,DOM PEDRITO,39853,39822,-0.08%,NÃO,Sul
RS,4306700,DONA FRANCISCA,3352,3331,-0.63%,NÃO,Sul
RS,4306734,DOUTOR MAURÍCIO CARDOSO,5154,5110,-0.85%,NÃO,Sul
RS,4306759,DOUTOR RICARDO,2074,2071,-0.14%,NÃO,Sul
RS,4306767,ELDORADO DO SUL,38199,38581,1.00%,NÃO,Sul
RS,4306809,ENCANTADO,22009,22128,0.54%,NÃO,Sul
RS,4306908,ENCRUZILHADA DO SUL,25801,25872,0.28%,NÃO,Sul
RS,4306924,ENGENHO VELHO,1367,1340,-1.98%,NÃO,Sul
RS,4306932,ENTRE-IJUÍS,9008,8981,-0.30%,NÃO,Sul
RS,4306957,ENTRE RIOS DO SUL,3052,3035,-0.56%,NÃO,Sul
RS,4306973,EREBANGO,3065,3066,0.03%,NÃO,Sul
RS,4307005,ERECHIM,102906,103437,0.52%,NÃO,Sul
RS,4307054,ERNESTINA,3211,3215,0.12%,NÃO,Sul
RS,4307104,HERVAL,6978,6980,0.03%,NÃO,Sul
RS,4307203,ERVAL GRANDE,5188,5170,-0.35%,NÃO,Sul
RS,4307302,ERVAL SECO,7715,7660,-0.71%,NÃO,Sul
RS,4307401,ESMERALDA,3307,3313,0.18%,NÃO,Sul
RS,4307450,ESPERANÇA DO SUL,3224,3204,-0.62%,NÃO,Sul
RS,4307500,ESPUMOSO,15826,15843,0.11%,NÃO,Sul
RS,4307559,ESTAÇÃO,6165,6161,-0.06%,NÃO,Sul
RS,4307609,ESTÂNCIA VELHA,46877,47287,0.87%,NÃO,Sul
RS,4307708,ESTEIO,84114,84237,0.15%,NÃO,Sul
RS,4307807,ESTRELA,32950,33140,0.58%,NÃO,Sul
RS,4307815,ESTRELA VELHA,3744,3745,0.03%,NÃO,Sul
RS,4307831,EUGÊNIO DE CASTRO,2721,2699,-0.81%,NÃO,Sul
RS,4307864,FAGUNDES VARELA,2716,2724,0.29%,NÃO,Sul
RS,4307906,FARROUPILHA,69066,69542,0.69%,NÃO,Sul
RS,4308003,FAXINAL DO SOTURNO,6868,6867,-0.01%,NÃO,Sul
RS,4308052,FAXINALZINHO,2538,2523,-0.59%,NÃO,Sul
RS,4308078,FAZENDA VILANOVA,4148,4194,1.11%,NÃO,Sul
RS,4308102,FELIZ,13208,13273,0.49%,NÃO,Sul
RS,4308201,FLORES DA CUNHA,29405,29603,0.67%,NÃO,Sul
RS,4308250,FLORIANO PEIXOTO,1972,1958,-0.71%,NÃO,Sul
RS,4308300,FONTOURA XAVIER,10861,10836,-0.23%,NÃO,Sul
RS,4308409,FORMIGUEIRO,7074,7053,-0.30%,NÃO,Sul
RS,4308433,FORQUETINHA,2523,2519,-0.16%,NÃO,Sul
RS,4308458,FORTALEZA DOS VALOS,4603,4588,-0.33%,NÃO,Sul
RS,4308508,FREDERICO WESTPHALEN,30699,30832,0.43%,NÃO,Sul
RS,4308607,GARIBALDI,33384,33624,0.72%,NÃO,Sul
RS,4308656,GARRUCHOS,3200,3182,-0.56%,NÃO,Sul
RS,4308706,GAURAMA,5897,5878,-0.32%,NÃO,Sul
RS,4308805,GENERAL CÂMARA,8668,8663,-0.06%,NÃO,Sul
RS,4308854,GENTIL,1708,1705,-0.18%,NÃO,Sul
RS,4308904,GETÚLIO VARGAS,16648,16648,0.00%,NÃO,Sul
RS,4309001,GIRUÁ,17132,17069,-0.37%,NÃO,Sul
RS,4309050,GLORINHA,7588,7654,0.87%,NÃO,Sul
RS,4309100,GRAMADO,34832,35047,0.62%,NÃO,Sul
RS,4309126,GRAMADO DOS LOUREIROS,2258,2247,-0.49%,NÃO,Sul
RS,4309159,GRAMADO XAVIER,4232,4251,0.45%,NÃO,Sul
RS,4309209,GRAVATAÍ,273742,275146,0.51%,NÃO,Sul
RS,4309258,GUABIJU,1606,1600,-0.37%,NÃO,Sul
RS,4309308,GUAÍBA,99186,99334,0.15%,NÃO,Sul
RS,4309407,GUAPORÉ,24677,24836,0.64%,NÃO,Sul
RS,4309506,GUARANI DAS MISSÕES,8114,8080,-0.42%,NÃO,Sul
RS,4309555,HARMONIA,4630,4664,0.73%,NÃO,Sul
RS,4309571,HERVEIRAS,3067,3070,0.10%,NÃO,Sul
RS,4309605,HORIZONTINA,19286,19338,0.27%,NÃO,Sul
RS,4309654,HULHA NEGRA,6521,6561,0.61%,NÃO,Sul
RS,4309704,HUMAITÁ,4998,4988,-0.20%,NÃO,Sul
RS,4309753,IBARAMA,4518,4519,0.02%,NÃO,Sul
RS,4309803,IBIAÇÁ,4847,4846,-0.02%,NÃO,Sul
RS,4309902,IBIRAIARAS,7449,7458,0.12%,NÃO,Sul
RS,4309951,IBIRAPUITÃ,4159,4155,-0.10%,NÃO,Sul
RS,4310009,IBIRUBÁ,20300,20355,0.27%,NÃO,Sul
RS,4310108,IGREJINHA,34630,34903,0.79%,NÃO,Sul
RS,4310207,IJUÍ,83089,83330,0.29%,NÃO,Sul
RS,4310306,ILÓPOLIS,4205,4202,-0.07%,NÃO,Sul
RS,4310330,IMBÉ,20294,20578,1.40%,NÃO,Sul
RS,4310363,IMIGRANTE,3152,3157,0.16%,NÃO,Sul
RS,4310405,INDEPENDÊNCIA,6625,6598,-0.41%,NÃO,Sul
RS,4310413,INHACORÁ,2315,2312,-0.13%,NÃO,Sul
RS,4310439,IPÊ,6448,6482,0.53%,NÃO,Sul
RS,4310462,IPIRANGA DO SUL,1978,1975,-0.15%,NÃO,Sul
RS,4310504,IRAÍ,7969,7921,-0.60%,NÃO,Sul
RS,4310538,ITAARA,5357,5384,0.50%,NÃO,Sul
RS,4310553,ITACURUBI,3552,3552,0.00%,NÃO,Sul
RS,4310579,ITAPUCA,2309,2295,-0.61%,NÃO,Sul
RS,4310603,ITAQUI,39049,39012,-0.09%,NÃO,Sul
RS,4310652,ITATI,2592,2583,-0.35%,NÃO,Sul
RS,4310702,ITATIBA DO SUL,3944,3896,-1.22%,NÃO,Sul
RS,4310751,IVORÁ,2118,2104,-0.66%,NÃO,Sul
RS,4310801,IVOTI,22270,22514,1.10%,NÃO,Sul
RS,4310850,JABOTICABA,4099,4082,-0.41%,NÃO,Sul
RS,4310876,JACUIZINHO,2656,2666,0.38%,NÃO,Sul
RS,4310900,JACUTINGA,3709,3704,-0.13%,NÃO,Sul
RS,4311007,JAGUARÃO,28230,28156,-0.26%,NÃO,Sul
RS,4311106,JAGUARI,11551,11514,-0.32%,NÃO,Sul
RS,4311122,JAQUIRANA,4110,4083,-0.66%,NÃO,Sul
RS,4311130,JARI,3650,3645,-0.14%,NÃO,Sul
RS,4311155,JÓIA,8668,8679,0.13%,NÃO,Sul
RS,4311205,JÚLIO DE CASTILHOS,20032,20012,-0.10%,NÃO,Sul
RS,4311239,LAGOA BONITA DO SUL,2839,2852,0.46%,NÃO,Sul
RS,4311254,LAGOÃO,6504,6516,0.18%,NÃO,Sul
RS,4311270,LAGOA DOS TRÊS CANTOS,1649,1650,0.06%,NÃO,Sul
RS,4311304,LAGOA VERMELHA,28443,28454,0.04%,NÃO,Sul
RS,4311403,LAJEADO,79172,79819,0.82%,NÃO,Sul
RS,4311429,LAJEADO DO BUGRE,2592,2596,0.15%,NÃO,Sul
RS,4311502,LAVRAS DO SUL,7820,7807,-0.17%,NÃO,Sul
RS,4311601,LIBERATO SALZANO,5718,5686,-0.56%,NÃO,Sul
RS,4311627,LINDOLFO COLLOR,5719,5765,0.80%,NÃO,Sul
RS,4311643,LINHA NOVA,1707,1712,0.29%,NÃO,Sul
RS,4311700,MACHADINHO,5645,5640,-0.09%,NÃO,Sul
RS,4311718,MAÇAMBARÁ,4814,4804,-0.21%,NÃO,Sul
RS,4311734,MAMPITUBA,3081,3079,-0.06%,NÃO,Sul
RS,4311759,MANOEL VIANA,7372,7383,0.15%,NÃO,Sul
RS,4311775,MAQUINÉ,7028,7016,-0.17%,NÃO,Sul
RS,4311791,MARATÁ,2668,2677,0.34%,NÃO,Sul
RS,4311809,MARAU,40629,41059,1.06%,NÃO,Sul
RS,4311908,MARCELINO RAMOS,4982,4941,-0.82%,NÃO,Sul
RS,4311981,MARIANA PIMENTEL,3926,3932,0.15%,NÃO,Sul
RS,4312005,MARIANO MORO,2200,2190,-0.45%,NÃO,Sul
RS,4312054,MARQUES DE SOUZA,4163,4159,-0.10%,NÃO,Sul
RS,4312104,MATA,5141,5124,-0.33%,NÃO,Sul
RS,4312138,MATO CASTELHANO,2571,2574,0.12%,NÃO,Sul
RS,4312153,MATO LEITÃO,4240,4276,0.85%,NÃO,Sul
RS,4312179,MATO QUEIMADO,1789,1780,-0.50%,NÃO,Sul
RS,4312203,MAXIMILIANO DE ALMEIDA,4834,4804,-0.62%,NÃO,Sul
RS,4312252,MINAS DO LEÃO,8035,8059,0.30%,NÃO,Sul
RS,4312302,MIRAGUAÍ,4978,4975,-0.06%,NÃO,Sul
RS,4312351,MONTAURI,1551,1545,-0.39%,NÃO,Sul
RS,4312377,MONTE ALEGRE DOS CAMPOS,3243,3249,0.19%,NÃO,Sul
RS,4312385,MONTE BELO DO SUL,2696,2689,-0.26%,NÃO,Sul
RS,4312401,MONTENEGRO,63551,63868,0.50%,NÃO,Sul
RS,4312427,MORMAÇO,2968,2986,0.61%,NÃO,Sul
RS,4312443,MORRINHOS DO SUL,3179,3166,-0.41%,NÃO,Sul
RS,4312450,MORRO REDONDO,6548,6566,0.27%,NÃO,Sul
RS,4312476,MORRO REUTER,6143,6183,0.65%,NÃO,Sul
RS,4312500,MOSTARDAS,12758,12794,0.28%,NÃO,Sul
RS,4312609,MUÇUM,4998,5006,0.16%,NÃO,Sul
RS,4312617,MUITOS CAPÕES,3147,3156,0.29%,NÃO,Sul
RS,4312625,MULITERNO,1899,1903,0.21%,NÃO,Sul
RS,4312658,NÃO-ME-TOQUE,17094,17185,0.53%,NÃO,Sul
RS,4312674,NICOLAU VERGUEIRO,1754,1752,-0.11%,NÃO,Sul
RS,4312708,NONOAI,12270,12247,-0.19%,NÃO,Sul
RS,4312757,NOVA ALVORADA,3457,3481,0.69%,NÃO,Sul
RS,4312807,NOVA ARAÇÁ,4429,4471,0.95%,NÃO,Sul
RS,4312906,NOVA BASSANO,9540,9599,0.62%,NÃO,Sul
RS,4312955,NOVA BOA VISTA,1942,1932,-0.51%,NÃO,Sul
RS,4313003,NOVA BRÉSCIA,3337,3344,0.21%,NÃO,Sul
RS,4313011,NOVA CANDELÁRIA,2810,2807,-0.11%,NÃO,Sul
RS,4313037,NOVA ESPERANÇA DO SUL,5087,5125,0.75%,NÃO,Sul
RS,4313060,NOVA HARTZ,20225,20405,0.89%,NÃO,Sul
RS,4313086,NOVA PÁDUA,2563,2568,0.20%,NÃO,Sul
RS,4313102,NOVA PALMA,6597,6605,0.12%,NÃO,Sul
RS,4313201,NOVA PETRÓPOLIS,20549,20675,0.61%,NÃO,Sul
RS,4313300,NOVA PRATA,25315,25559,0.96%,NÃO,Sul
RS,4313334,NOVA RAMADA,2428,2417,-0.45%,NÃO,Sul
RS,4313359,NOVA ROMA DO SUL,3584,3603,0.53%,NÃO,Sul
RS,4313375,NOVA SANTA RITA,26086,26450,1.40%,NÃO,Sul
RS,4313391,NOVO CABRAIS,4107,4125,0.44%,NÃO,Sul
RS,4313409,NOVO HAMBURGO,249113,249508,0.16%,NÃO,Sul
RS,4313425,NOVO MACHADO,3791,3757,-0.90%,NÃO,Sul
RS,4313441,NOVO TIRADENTES,2316,2312,-0.17%,NÃO,Sul
RS,4313466,NOVO XINGU,1793,1790,-0.17%,NÃO,Sul
RS,4313490,NOVO BARREIRO,4171,4181,0.24%,NÃO,Sul
RS,4313508,OSÓRIO,44190,44468,0.63%,NÃO,Sul
RS,4313607,PAIM FILHO,4196,4172,-0.57%,NÃO,Sul
RS,4313656,PALMARES DO SUL,11431,11449,0.16%,NÃO,Sul
RS,4313706,PALMEIRA DAS MISSÕES,34907,34844,-0.18%,NÃO,Sul
RS,4313805,PALMITINHO,7177,7184,0.10%,NÃO,Sul
RS,4313904,PANAMBI,41473,41781,0.74%,NÃO,Sul
RS,4313953,PANTANO GRANDE,9887,9845,-0.42%,NÃO,Sul
RS,4314001,PARAÍ,7357,7404,0.64%,NÃO,Sul
RS,4314027,PARAÍSO DO SUL,7662,7677,0.20%,NÃO,Sul
RS,4314035,PARECI NOVO,3743,3760,0.45%,NÃO,Sul
RS,4314050,PAROBÉ,55893,56277,0.69%,NÃO,Sul
RS,4314068,PASSA SETE,5523,5554,0.56%,NÃO,Sul
RS,4314076,PASSO DO SOBRADO,6402,6430,0.44%,NÃO,Sul
RS,4314100,PASSO FUNDO,197798,198799,0.51%,NÃO,Sul
RS,4314134,PAULO BENTO,2302,2308,0.26%,NÃO,Sul
RS,4314159,PAVERAMA,8461,8485,0.28%,NÃO,Sul
RS,4314175,PEDRAS ALTAS,2181,2168,-0.60%,NÃO,Sul
RS,4314209,PEDRO OSÓRIO,8005,7999,-0.07%,NÃO,Sul
RS,4314308,PEJUÇARA,4049,4043,-0.15%,NÃO,Sul
RS,4314407,PELOTAS,343651,344385,0.21%,NÃO,Sul
RS,4314423,PICADA CAFÉ,5564,5595,0.56%,NÃO,Sul
RS,4314456,PINHAL,2613,2616,0.11%,NÃO,Sul
RS,4314464,PINHAL DA SERRA,2115,2104,-0.52%,NÃO,Sul
RS,4314472,PINHAL GRANDE,4552,4544,-0.18%,NÃO,Sul
RS,4314498,PINHEIRINHO DO VALE,4783,4803,0.42%,NÃO,Sul
RS,4314506,PINHEIRO MACHADO,12944,12913,-0.24%,NÃO,Sul
RS,4314548,PINTO BANDEIRA,2847,2868,0.74%,NÃO,Sul
RS,4314555,PIRAPÓ,2651,2625,-0.98%,NÃO,Sul
RS,4314605,PIRATINI,20757,20799,0.20%,NÃO,Sul
RS,4314704,PLANALTO,10650,10623,-0.25%,NÃO,Sul
RS,4314753,POÇO DAS ANTAS,2108,2112,0.19%,NÃO,Sul
RS,4314779,PONTÃO,3988,3990,0.05%,NÃO,Sul
RS,4314787,PONTE PRETA,1717,1706,-0.64%,NÃO,Sul
RS,4314803,PORTÃO,34353,34692,0.99%,NÃO,Sul
RS,4314902,PORTO ALEGRE,1481019,1484941,0.26%,NÃO,Sul
RS,4315008,PORTO LUCENA,5269,5227,-0.80%,NÃO,Sul
RS,4315057,PORTO MAUÁ,2546,2536,-0.39%,NÃO,Sul
RS,4315073,PORTO VERA CRUZ,1704,1676,-1.64%,NÃO,Sul
RS,4315107,PORTO XAVIER,10737,10718,-0.18%,NÃO,Sul
RS,4315131,POUSO NOVO,1832,1819,-0.71%,NÃO,Sul
RS,4315149,PRESIDENTE LUCENA,2729,2752,0.84%,NÃO,Sul
RS,4315156,PROGRESSO,6376,6379,0.05%,NÃO,Sul
RS,4315172,PROTÁSIO ALVES,2037,2034,-0.15%,NÃO,Sul
RS,4315206,PUTINGA,4172,4159,-0.31%,NÃO,Sul
RS,4315305,QUARAÍ,23555,23532,-0.10%,NÃO,Sul
RS,4315313,QUATRO IRMÃOS,1852,1856,0.22%,NÃO,Sul
RS,4315321,QUEVEDOS,2820,2824,0.14%,NÃO,Sul
RS,4315354,QUINZE DE NOVEMBRO,3819,3826,0.18%,NÃO,Sul
RS,4315404,REDENTORA,11108,11187,0.71%,NÃO,Sul
RS,4315453,RELVADO,2191,2187,-0.18%,NÃO,Sul
RS,4315503,RESTINGA SÊCA,16324,16315,-0.06%,NÃO,Sul
RS,4315552,RIO DOS ÍNDIOS,3366,3317,-1.46%,NÃO,Sul
RS,4315602,RIO GRANDE,208641,209378,0.35%,NÃO,Sul
RS,4315701,RIO PARDO,38968,39000,0.08%,NÃO,Sul
RS,4315750,RIOZINHO,4590,4607,0.37%,NÃO,Sul
RS,4315800,ROCA SALES,11040,11101,0.55%,NÃO,Sul
RS,4315909,RODEIO BONITO,5961,5967,0.10%,NÃO,Sul
RS,4315958,ROLADOR,2528,2515,-0.51%,NÃO,Sul
RS,4316006,ROLANTE,20819,20920,0.49%,NÃO,Sul
RS,4316105,RONDA ALTA,10675,10695,0.19%,NÃO,Sul
RS,4316204,RONDINHA,5520,5497,-0.42%,NÃO,Sul
RS,4316303,ROQUE GONZALES,7267,7245,-0.30%,NÃO,Sul
RS,4316402,ROSÁRIO DO SUL,40750,40727,-0.06%,NÃO,Sul
RS,4316428,SAGRADA FAMÍLIA,2676,2676,0.00%,NÃO,Sul
RS,4316436,SALDANHA MARINHO,2862,2849,-0.45%,NÃO,Sul
RS,4316451,SALTO DO JACUÍ,12460,12490,0.24%,NÃO,Sul
RS,4316477,SALVADOR DAS MISSÕES,2773,2776,0.11%,NÃO,Sul
RS,4316501,SALVADOR DO SUL,7377,7434,0.77%,NÃO,Sul
RS,4316600,SANANDUVA,16189,16237,0.30%,NÃO,Sul
RS,4316709,SANTA BÁRBARA DO SUL,8742,8694,-0.55%,NÃO,Sul
RS,4316733,SANTA CECÍLIA DO SUL,1696,1695,-0.06%,NÃO,Sul
RS,4316758,SANTA CLARA DO SUL,6235,6285,0.80%,NÃO,Sul
RS,4316808,SANTA CRUZ DO SUL,126775,127429,0.52%,NÃO,Sul
RS,4316907,SANTA MARIA,277309,278445,0.41%,NÃO,Sul
RS,4316956,SANTA MARIA DO HERVAL,6344,6358,0.22%,NÃO,Sul
RS,4316972,SANTA MARGARIDA DO SUL,2507,2519,0.48%,NÃO,Sul
RS,4317004,SANTANA DA BOA VISTA,8424,8414,-0.12%,NÃO,Sul
RS,4317103,SANT'ANA DO LIVRAMENTO,82631,82312,-0.39%,NÃO,Sul
RS,4317202,SANTA ROSA,72504,72753,0.34%,NÃO,Sul
RS,4317251,SANTA TEREZA,1780,1780,0.00%,NÃO,Sul
RS,4317301,SANTA VITÓRIA DO PALMAR,31352,31274,-0.25%,NÃO,Sul
RS,4317400,SANTIAGO,50647,50658,0.02%,NÃO,Sul
RS,4317509,SANTO ÂNGELO,79040,79101,0.08%,NÃO,Sul
RS,4317558,SANTO ANTÔNIO DO PALMA,2197,2196,-0.05%,NÃO,Sul
RS,4317608,SANTO ANTÔNIO DA PATRULHA,42160,42333,0.41%,NÃO,Sul
RS,4317707,SANTO ANTÔNIO DAS MISSÕES,11111,11051,-0.54%,NÃO,Sul
RS,4317756,SANTO ANTÔNIO DO PLANALTO,2058,2059,0.05%,NÃO,Sul
RS,4317806,SANTO AUGUSTO,14341,14334,-0.05%,NÃO,Sul
RS,4317905,SANTO CRISTO,14747,14738,-0.06%,NÃO,Sul
RS,4317954,SANTO EXPEDITO DO SUL,2476,2468,-0.32%,NÃO,Sul
RS,4318002,SÃO BORJA,62897,62808,-0.14%,NÃO,Sul
RS,4318051,SÃO DOMINGOS DO SUL,3073,3080,0.23%,NÃO,Sul
RS,4318101,SÃO FRANCISCO DE ASSIS,19437,19382,-0.28%,NÃO,Sul
RS,4318200,SÃO FRANCISCO DE PAULA,21617,21679,0.29%,NÃO,Sul
RS,4318309,SÃO GABRIEL,62874,62957,0.13%,NÃO,Sul
RS,4318408,SÃO JERÔNIMO,23649,23763,0.48%,NÃO,Sul
RS,4318424,SÃO JOÃO DA URTIGA,4836,4831,-0.10%,NÃO,Sul
RS,4318432,SÃO JOÃO DO POLÊSINE,2649,2646,-0.11%,NÃO,Sul
RS,4318440,SÃO JORGE,2844,2842,-0.07%,NÃO,Sul
RS,4318457,SÃO JOSÉ DAS MISSÕES,2725,2714,-0.40%,NÃO,Sul
RS,4318465,SÃO JOSÉ DO HERVAL,2172,2158,-0.64%,NÃO,Sul
RS,4318481,SÃO JOSÉ DO HORTÊNCIO,4504,4543,0.87%,NÃO,Sul
RS,4318499,SÃO JOSÉ DO INHACORÁ,2212,2205,-0.32%,NÃO,Sul
RS,4318507,SÃO JOSÉ DO NORTE,27095,27206,0.41%,NÃO,Sul
RS,4318606,SÃO JOSÉ DO OURO,7117,7117,0.00%,NÃO,Sul
RS,4318614,SÃO JOSÉ DO SUL,2279,2298,0.83%,NÃO,Sul
RS,4318622,SÃO JOSÉ DOS AUSENTES,3483,3496,0.37%,NÃO,Sul
RS,4318705,SÃO LEOPOLDO,229678,230914,0.54%,NÃO,Sul
RS,4318804,SÃO LOURENÇO DO SUL,44561,44580,0.04%,NÃO,Sul
RS,4318903,SÃO LUIZ GONZAGA,35123,35057,-0.19%,NÃO,Sul
RS,4319000,SÃO MARCOS,21286,21364,0.37%,NÃO,Sul
RS,4319109,SÃO MARTINHO,5799,5779,-0.34%,NÃO,Sul
RS,4319125,SÃO MARTINHO DA SERRA,3308,3309,0.03%,NÃO,Sul
