ANO,UF,Município,T_ANALF15M,T_SUPER25M,ESPVIDA,MORT1,T_ENV,PIND,PMPOB,GINI,R1040,R2040,RDPC,POP,PESO65,I_ESCOLARIDADE,IDHM_E,IDHM_L,IDHM_R,IDHM
2010,15,AURORA DO PARÁ,23.45,2.4,71.38,22.9,4.57,33.58,55.64,0.56,22.66,16.13,184.39,26494,1214,0.271,0.358,0.773,0.504,0.519
2010,15,AVEIRO,13.71,2.24,69.87,27.3,5.17,41.63,65.69,0.6,36.37,26.12,148.71,15734,819,0.352,0.45,0.748,0.47,0.541
2010,15,BAGRE,23.98,1.21,71.59,22.3,3.09,28.34,59.68,0.48,11.94,8.7,159.41,21866,737,0.199,0.28,0.777,0.481,0.471
2010,15,BAIÃO,13.93,3.25,71.18,23.5,4.39,28.21,47.95,0.53,17.07,12.56,226.99,36740,1619,0.389,0.467,0.77,0.538,0.578
2010,15,BANNACH,18.28,1.77,72.06,21.1,4.69,17.47,34.52,0.62,28.21,17.97,416.31,3379,161,0.278,0.42,0.784,0.635,0.594
2010,15,BARCARENA,8.52,4.96,73.04,18.6,3.51,10.49,26.03,0.55,17.12,11.65,437.43,99548,3501,0.552,0.564,0.801,0.643,0.662
2010,15,BELÉM,3.33,14.33,74.33,16.06,6.3,3.54,13.04,0.61,24.21,15.58,853.82,1385193,87744,0.692,0.673,0.822,0.751,0.746
2010,15,BELTERRA,12.4,3.04,71.51,22.5,6.53,28.5,47.03,0.58,25.37,17.51,241.57,16133,1066,0.369,0.478,0.775,0.548,0.588
2010,15,BENEVIDES,6.83,4.51,72.9,18.9,4.46,6.95,21.31,0.48,11.41,7.95,385.83,51286,2303,0.546,0.592,0.798,0.623,0.665
2010,15,BOM JESUS DO TOCANTINS,21.14,3.61,71.61,22.3,5.18,12.98,31.11,0.52,14.88,10.14,337.28,15149,793,0.306,0.437,0.777,0.601,0.589
2010,15,BONITO,21.8,1.38,71.22,23.3,4.56,22.74,47.84,0.5,13.7,10.08,218.05,13612,621,0.306,0.398,0.77,0.531,0.546
2010,15,BRAGANÇA,15.64,4.47,70.27,26.1,5.38,20.59,41.59,0.58,21.21,14.11,311.97,112709,6092,0.399,0.486,0.755,0.589,0.6
2010,15,BRASIL NOVO,17.83,2.46,73.55,17.4,5.47,26.63,41.29,0.67,45.83,28.56,408.55,15608,858,0.293,0.451,0.809,0.632,0.613
2010,15,BREJO GRANDE DO ARAGUAIA,19.79,3.27,69.57,28.2,5.32,20.34,40.26,0.57,20.71,14.02,310.08,7294,389,0.365,0.473,0.743,0.588,0.591
2010,15,BREU BRANCO,20.26,2.11,71.87,21.6,3.74,20.91,43.11,0.53,15.87,11.18,252.31,52303,1962,0.296,0.422,0.781,0.555,0.568
2010,15,BREVES,24.74,2.97,71.65,22.2,4.21,32.09,56.22,0.58,22.38,15.22,209.14,91872,3905,0.243,0.312,0.778,0.524,0.503
2010,15,BUJARU,14.57,1.37,71.76,21.9,5.08,31.25,54.0,0.52,16.52,12.07,174.18,25604,1306,0.36,0.437,0.779,0.495,0.552
2010,15,CACHOEIRA DO PIRIÁ,28.83,0.66,71.73,22.0,2.61,43.93,67.43,0.58,30.2,21.7,130.4,26333,691,0.185,0.303,0.779,0.449,0.473
2010,15,CACHOEIRA DO ARARI,13.64,1.76,71.65,22.2,5.96,36.27,54.4,0.6,32.82,24.69,209.79,20356,1219,0.285,0.398,0.778,0.525,0.546
2010,15,CAMETÁ,10.53,3.15,70.21,26.2,5.29,29.03,50.71,0.58,22.65,15.41,226.99,120687,6398,0.391,0.474,0.754,0.538,0.577
2010,15,CANAÃ DOS CARAJÁS,9.93,4.64,73.06,19.88,2.86,8.24,20.83,0.55,18.1,12.07,517.33,26526,763,0.501,0.569,0.801,0.67,0.673
2010,15,CAPANEMA,13.81,3.68,72.62,19.6,6.23,14.23,30.91,0.53,15.46,10.98,356.27,63391,3962,0.486,0.58,0.794,0.61,0.655
2010,15,CAPITÃO POÇO,23.98,2.7,69.8,27.5,5.16,25.24,50.15,0.62,25.12,16.05,283.1,51604,2679,0.275,0.385,0.747,0.573,0.548
2010,15,CASTANHAL,7.81,5.72,72.97,17.29,4.82,7.15,22.93,0.54,16.32,10.97,467.32,172265,8339,0.536,0.582,0.8,0.654,0.673
2010,15,CHAVES,27.07,1.43,71.15,23.5,4.3,43.41,63.04,0.67,76.45,49.34,198.83,20968,903,0.12,0.234,0.769,0.516,0.453
2010,15,COLARES,10.36,2.95,70.8,24.5,7.29,26.14,51.27,0.56,20.62,13.71,231.98,11326,830,0.411,0.528,0.763,0.541,0.602
2010,15,CONCEIÇÃO DO ARAGUAIA,14.32,5.81,71.2,23.4,6.36,11.78,27.91,0.54,16.36,11.6,405.29,45345,2898,0.446,0.54,0.77,0.631,0.64
2010,15,CONCÓRDIA DO PARÁ,20.42,2.17,69.45,28.6,4.8,15.39,38.98,0.5,13.0,8.93,260.68,27902,1354,0.35,0.438,0.741,0.56,0.566
2010,15,CUMARU DO NORTE,25.2,1.92,72.71,19.4,2.41,24.58,36.37,0.64,37.01,25.14,417.06,9963,252,0.209,0.33,0.795,0.635,0.55
2010,15,CURIONÓPOLIS,17.98,2.97,73.53,17.4,6.53,18.69,34.88,0.54,17.24,11.89,319.35,18237,1195,0.395,0.536,0.809,0.592,0.636
2010,15,CURRALINHO,21.6,2.6,71.15,23.5,3.8,35.17,60.34,0.57,21.64,15.39,188.88,28018,1085,0.229,0.323,0.769,0.508,0.502
2010,15,CURUÁ,14.43,5.1,71.8,21.7,4.51,38.99,61.12,0.6,29.97,20.17,180.94,12248,553,0.355,0.495,0.78,0.501,0.578
2010,15,CURUÇÁ,10.83,1.29,70.48,25.4,7.28,27.54,50.49,0.56,20.81,14.2,233.96,34268,2498,0.39,0.48,0.758,0.542,0.582
2010,15,DOM ELISEU,17.67,4.06,70.8,24.5,3.14,8.74,28.87,0.52,14.08,9.43,348.04,50741,1611,0.382,0.502,0.763,0.606,0.615
2010,15,ELDORADO DOS CARAJÁS,21.29,2.17,70.42,25.6,3.97,20.35,44.12,0.57,19.82,13.7,281.12,30791,1263,0.262,0.405,0.757,0.572,0.56
2010,15,FARO,10.51,3.93,70.35,25.8,5.22,38.39,55.62,0.56,22.4,16.38,180.47,8136,427,0.376,0.47,0.756,0.501,0.563
2010,15,FLORESTA DO ARAGUAIA,18.76,4.02,72.52,19.9,4.48,29.23,46.37,0.62,32.09,21.96,283.57,17751,796,0.307,0.437,0.792,0.573,0.583
2010,15,GARRAFÃO DO NORTE,30.5,2.55,70.75,24.7,4.68,24.06,49.27,0.55,16.89,11.56,229.91,24893,1172,0.256,0.353,0.763,0.54,0.526
2010,15,GOIANÉSIA DO PARÁ,22.67,2.09,69.58,28.2,3.36,16.34,35.6,0.54,16.75,11.4,303.9,30335,1024,0.28,0.404,0.743,0.585,0.56
2010,15,GURUPÁ,24.82,1.27,71.59,22.3,4.09,33.07,54.73,0.56,22.48,16.31,191.06,29006,1189,0.245,0.333,0.777,0.51,0.509
2010,15,IGARAPÉ-AÇU,15.57,2.8,69.55,28.3,6.36,17.77,42.96,0.56,17.97,12.39,293.71,35815,2282,0.393,0.49,0.743,0.579,0.595
2010,15,IGARAPÉ-MIRI,19.06,2.47,71.18,23.5,5.19,29.57,53.09,0.53,16.48,11.96,196.34,57744,3013,0.29,0.413,0.77,0.514,0.547
2010,15,INHANGAPI,15.61,2.66,69.88,27.2,5.76,21.51,43.21,0.52,14.69,10.53,245.7,10028,578,0.374,0.456,0.748,0.55,0.572
2010,15,IPIXUNA DO PARÁ,22.82,1.78,70.44,25.6,2.76,30.85,52.27,0.57,25.84,18.49,188.48,51234,1417,0.198,0.304,0.757,0.508,0.489
2010,15,IRITUIA,19.65,2.13,70.75,24.7,6.25,29.98,53.19,0.58,22.8,15.58,224.25,31212,1960,0.297,0.427,0.763,0.536,0.559
2010,15,ITAITUBA,13.84,4.03,72.97,17.29,4.0,11.47,24.77,0.57,18.85,12.51,440.6,95626,3902,0.417,0.51,0.8,0.644,0.64
2010,15,ITUPIRANGA,23.12,2.07,69.73,27.7,4.25,31.65,51.56,0.62,33.16,22.32,234.25,50811,2175,0.275,0.364,0.746,0.543,0.528
2010,15,JACAREACANGA,27.41,1.24,73.0,18.35,2.17,42.41,52.6,0.69,84.2,54.87,289.16,12031,306,0.198,0.279,0.8,0.577,0.505
2010,15,JACUNDÁ,15.98,2.55,70.14,26.5,4.19,11.94,31.68,0.59,20.77,13.32,399.45,51146,2152,0.378,0.509,0.752,0.628,0.622
2010,15,JURUTI,8.9,3.08,70.35,25.8,4.36,28.55,49.58,0.59,24.66,17.16,241.39,46054,2055,0.399,0.501,0.756,0.547,0.592
2010,15,LIMOEIRO DO AJURU,14.75,3.38,70.21,26.2,4.11,38.31,63.67,0.58,23.35,16.61,172.12,24991,1029,0.321,0.425,0.754,0.493,0.541
2010,15,MÃE DO RIO,17.6,4.0,70.75,24.7,5.62,14.14,35.53,0.58,20.23,13.2,367.01,27787,1569,0.344,0.458,0.763,0.615,0.599
2010,15,MAGALHÃES BARATA,10.63,2.09,73.06,19.88,7.52,31.31,50.81,0.54,18.58,13.81,208.43,8062,610,0.383,0.507,0.801,0.524,0.597
2010,15,MARABÁ,11.36,5.4,72.09,21.44,3.67,10.34,23.53,0.58,21.0,14.02,527.86,232030,8570,0.508,0.564,0.785,0.673,0.668
2010,15,MARACANÃ,12.0,2.08,70.85,24.4,7.29,31.11,54.06,0.59,24.09,16.58,221.89,28265,2070,0.331,0.454,0.764,0.534,0.57
2010,15,MARAPANIM,9.44,2.13,70.61,25.1,7.92,20.6,43.46,0.54,17.4,12.34,277.01,26520,2106,0.413,0.521,0.76,0.57,0.609
2010,15,MARITUBA,4.74,3.42,72.6,19.7,3.45,5.35,17.02,0.42,8.54,6.41,382.02,107449,3730,0.604,0.628,0.793,0.621,0.676
2010,15,MEDICILÂNDIA,18.35,1.23,72.99,18.7,3.87,23.69,39.49,0.61,28.18,19.14,345.44,26991,1058,0.266,0.408,0.8,0.605,0.582
2010,15,MELGAÇO,36.68,2.04,71.57,22.4,2.61,43.92,73.43,0.55,17.55,12.14,135.21,24726,648,0.123,0.207,0.776,0.454,0.418
2010,15,MOCAJUBA,10.92,2.94,70.21,26.2,5.56,28.12,56.69,0.58,20.71,13.88,229.18,26640,1485,0.357,0.467,0.754,0.539,0.575
2010,15,MOJU,18.75,1.94,70.44,25.6,3.9,24.22,45.7,0.63,27.36,17.36,291.67,69408,2729,0.296,0.375,0.757,0.578,0.547
2010,15,MONTE ALEGRE,14.27,2.92,70.86,24.4,6.23,31.58,51.73,0.59,25.34,18.25,231.65,55260,3457,0.364,0.495,0.764,0.541,0.589
2010,15,MUANÁ,13.01,1.39,71.51,22.5,4.19,24.12,52.07,0.56,18.81,12.99,230.14,34052,1432,0.292,0.391,0.775,0.54,0.547
2010,15,NOVA ESPERANÇA DO PIRIÁ,26.32,2.6,70.44,25.6,2.77,46.55,64.94,0.63,42.08,28.33,160.34,20077,559,0.228,0.346,0.757,0.482,0.502
2010,15,NOVA IPIXUNA,21.91,2.64,70.98,24.0,4.96,18.07,44.7,0.59,21.22,14.04,315.1,14540,727,0.289,0.435,0.766,0.59,0.581
2010,15,NOVA TIMBOTEUA,20.06,1.97,72.43,20.1,7.51,20.78,41.2,0.52,15.87,11.13,267.59,13618,1027,0.368,0.507,0.791,0.564,0.609
2010,15,NOVO PROGRESSO,8.9,4.18,74.66,14.9,2.27,4.02,12.03,0.54,16.11,10.9,658.31,24899,571,0.41,0.519,0.828,0.709,0.673
2010,15,NOVO REPARTIMENTO,20.58,2.32,69.48,28.5,3.65,26.59,46.1,0.59,25.52,16.88,256.37,61605,2262,0.274,0.376,0.741,0.557,0.537
2010,15,ÓBIDOS,12.68,1.99,70.35,25.8,6.03,24.98,48.27,0.59,22.12,14.56,255.03,48957,2973,0.355,0.499,0.756,0.556,0.594
2010,15,OEIRAS DO PARÁ,18.43,2.49,70.21,26.2,3.9,35.57,59.37,0.56,20.26,14.47,181.86,28595,1116,0.226,0.344,0.754,0.502,0.507
2010,15,ORIXIMINÁ,11.47,4.67,71.66,22.1,4.71,26.43,46.08,0.64,34.06,22.0,332.29,62617,2958,0.418,0.52,0.778,0.599,0.623
2010,15,OURÉM,20.61,1.91,68.63,31.2,6.22,25.23,48.02,0.62,28.03,16.87,285.61,16250,1014,0.309,0.438,0.727,0.575,0.568
2010,15,OURILÂNDIA DO NORTE,12.56,3.58,72.72,19.4,2.86,11.51,23.09,0.55,17.38,11.64,466.52,27122,782,0.393,0.467,0.795,0.653,0.624
2010,15,PACAJÁ,21.53,2.0,69.78,27.6,4.09,38.87,55.04,0.65,52.27,34.14,231.91,39549,1636,0.246,0.338,0.746,0.541,0.515
2010,15,PALESTINA DO PARÁ,23.52,1.85,70.63,25.0,5.91,21.48,39.35,0.55,18.33,12.71,284.54,7422,442,0.35,0.467,0.761,0.574,0.589
2010,15,PARAGOMINAS,12.93,4.88,71.87,23.14,2.69,7.49,24.5,0.6,21.81,13.78,507.16,97182,2627,0.428,0.514,0.781,0.667,0.645
2010,15,PARAUAPEBAS,8.11,5.73,73.55,17.4,2.09,4.42,13.17,0.53,15.49,10.57,627.61,153443,3216,0.603,0.644,0.809,0.701,0.715
2010,15,PAU D'ARCO,22.46,3.46,69.86,27.3,5.85,21.56,38.62,0.51,14.96,11.36,279.72,6012,353,0.327,0.443,0.748,0.571,0.574
2010,15,PEIXE-BOI,22.16,2.2,70.23,26.2,7.42,28.09,47.64,0.55,18.17,14.33,234.4,7814,583,0.34,0.478,0.754,0.543,0.581
2010,15,PIÇARRA,22.19,2.47,72.54,19.8,4.1,21.1,39.73,0.52,15.8,11.82,263.04,12594,520,0.264,0.402,0.792,0.561,0.563
2010,15,PLACAS,17.12,1.57,71.18,23.5,3.1,29.33,53.83,0.59,22.8,15.7,231.94,23432,742,0.286,0.404,0.77,0.541,0.552
2010,15,PONTA DE PEDRAS,14.41,3.14,71.38,22.9,4.92,31.76,52.26,0.61,29.77,20.52,257.4,25715,1278,0.326,0.412,0.773,0.558,0.562
2010,15,PORTEL,30.1,2.91,71.04,23.8,3.32,39.4,60.55,0.64,40.72,27.58,195.22,51848,1733,0.203,0.286,0.767,0.513,0.483
2010,15,PORTO DE MOZ,21.46,4.11,71.2,23.4,3.15,33.82,56.21,0.59,25.67,17.71,193.52,33517,1070,0.248,0.322,0.77,0.512,0.503
2010,15,PRAINHA,17.41,3.15,71.76,21.9,3.85,42.48,67.23,0.68,49.75,32.07,193.32,29142,1131,0.251,0.359,0.779,0.512,0.523
2010,15,PRIMAVERA,20.88,1.9,71.3,23.1,7.79,34.32,48.38,0.65,40.1,24.09,279.74,10264,800,0.331,0.435,0.772,0.571,0.577
2010,15,QUATIPURU,22.93,2.1,68.89,30.4,6.3,30.33,52.44,0.6,24.9,16.58,244.9,12372,782,0.284,0.397,0.732,0.55,0.543
2010,15,REDENÇÃO,11.62,5.34,73.23,18.1,4.33,4.55,15.48,0.53,14.59,9.76,529.54,73579,3273,0.457,0.561,0.804,0.674,0.672
2010,15,RIO MARIA,16.04,3.77,73.23,18.1,5.41,8.19,22.47,0.53,15.01,10.22,460.83,17664,957,0.365,0.495,0.804,0.651,0.638
2010,15,RONDON DO PARÁ,20.07,3.71,72.29,20.5,4.5,14.11,30.0,0.54,15.88,10.82,346.74,46787,2112,0.337,0.457,0.788,0.606,0.602
2010,15,RURÓPOLIS,17.78,2.65,70.86,24.4,3.76,24.43,48.07,0.57,19.57,13.68,242.49,39133,1508,0.302,0.392,0.764,0.548,0.548
2010,15,SALINÓPOLIS,11.05,2.59,72.87,19.0,5.18,9.8,27.12,0.52,14.67,10.4,398.58,37045,1937,0.456,0.541,0.798,0.628,0.647
2010,15,SALVATERRA,9.04,3.23,72.6,19.7,5.99,23.43,42.33,0.57,21.11,14.79,296.28,20051,1208,0.408,0.488,0.793,0.58,0.608
2010,15,SANTA BÁRBARA DO PARÁ,8.39,2.27,72.06,21.1,5.04,13.74,39.11,0.52,15.58,10.26,287.25,17128,864,0.464,0.546,0.784,0.575,0.627
2010,15,SANTA CRUZ DO ARARI,11.54,1.63,71.51,22.5,5.06,28.79,62.21,0.49,12.83,9.06,161.13,8137,413,0.37,0.461,0.775,0.483,0.557
2010,15,SANTA ISABEL DO PARÁ,9.43,3.65,72.87,19.0,4.71,7.32,26.13,0.51,13.6,9.21,384.17,56564,2803,0.479,0.576,0.798,0.622,0.659
2010,15,SANTA LUZIA DO PARÁ,24.89,2.15,68.41,31.9,5.72,28.23,52.26,0.56,19.82,13.46,217.11,19284,1112,0.289,0.424,0.724,0.53,0.546
2010,15,SANTA MARIA DAS BARREIRAS,18.65,2.67,72.0,21.2,4.84,27.83,44.03,0.56,24.1,16.8,253.55,17074,832,0.241,0.37,0.783,0.555,0.544
2010,15,SANTA MARIA DO PARÁ,20.15,2.3,70.85,24.4,6.29,9.62,34.67,0.52,14.16,9.65,323.98,22997,1449,0.342,0.471,0.764,0.595,0.598
2010,15,SANTANA DO ARAGUAIA,14.74,2.9,71.43,22.8,2.88,10.94,26.78,0.46,9.95,7.47,316.81,54999,1619,0.411,0.478,0.774,0.591,0.602
2010,15,SANTARÉM,7.4,7.23,73.44,17.91,5.38,14.85,31.07,0.58,20.6,14.17,409.07,293064,15859,0.569,0.648,0.807,0.632,0.691
2010,15,SANTARÉM NOVO,17.2,1.47,71.42,22.8,6.12,29.2,55.9,0.56,19.31,13.47,203.0,6141,376,0.385,0.502,0.774,0.52,0.587
2010,15,SANTO ANTÔNIO DO TAUÁ,11.5,3.06,70.18,26.3,5.81,12.01,33.2,0.52,14.62,10.15,331.12,26591,1550,0.451,0.561,0.753,0.598,0.632
2010,15,SÃO CAETANO DE ODIVELAS,11.34,0.92,71.01,23.9,6.67,17.27,43.12,0.48,11.41,8.63,247.8,16796,1127,0.357,0.473,0.767,0.552,0.585
2010,15,SÃO DOMINGOS DO ARAGUAIA,19.7,2.74,69.25,29.2,5.97,12.52,30.7,0.59,20.31,12.84,400.66,23120,1380,0.367,0.451,0.738,0.629,0.594
2010,15,SÃO DOMINGOS DO CAPIM,21.67,2.52,71.38,22.9,4.8,36.22,60.67,0.6,25.83,17.08,189.39,29775,1434,0.28,0.382,0.773,0.509,0.532
2010,15,SÃO FÉLIX DO XINGU,11.59,1.85,72.87,19.0,2.36,21.25,32.79,0.62,30.75,20.37,423.85,89568,2153,0.36,0.411,0.798,0.638,0.594
2010,15,SÃO FRANCISCO DO PARÁ,15.91,1.66,72.08,21.0,6.91,14.22,35.45,0.48,11.21,8.32,279.19,14951,1041,0.393,0.502,0.785,0.571,0.608
2010,15,SÃO GERALDO DO ARAGUAIA,18.72,4.57,72.55,19.8,5.41,13.4,34.17,0.53,14.75,10.51,322.95,25356,1384,0.33,0.447,0.793,0.594,0.595
2010,15,SÃO JOÃO DA PONTA,8.74,1.97,71.0,24.0,7.48,27.39,50.08,0.51,15.06,11.16,206.18,5261,394,0.382,0.495,0.767,0.522,0.583
2010,15,SÃO JOÃO DE PIRABAS,20.72,1.42,70.18,26.3,7.01,30.74,54.68,0.58,23.11,15.79,215.54,20516,1448,0.253,0.393,0.753,0.529,0.539
2010,15,SÃO JOÃO DO ARAGUAIA,24.76,2.33,69.47,28.5,5.02,26.18,48.84,0.55,20.2,14.31,216.86,13106,660,0.299,0.424,0.741,0.53,0.55
2010,15,SÃO MIGUEL DO GUAMÁ,16.99,2.88,70.1,26.6,5.29,14.14,37.97,0.53,14.97,10.0,299.95,51232,2729,0.349,0.471,0.752,0.582,0.591
2010,15,SÃO SEBASTIÃO DA BOA VISTA,15.71,1.51,70.62,25.0,4.75,31.46,56.65,0.54,17.0,12.14,202.85,22837,1089,0.334,0.439,0.76,0.52,0.558
2010,15,SAPUCAIA,22.29,2.65,72.52,19.9,3.61,8.65,22.96,0.52,14.65,10.16,426.86,4992,182,0.285,0.405,0.792,0.639,0.59
2010,15,SENADOR JOSÉ PORFÍRIO,22.71,2.9,70.24,26.2,3.14,25.82,53.06,0.54,17.01,12.09,219.97,12999,410,0.207,0.338,0.754,0.533,0.514
2010,15,SOURE,9.42,4.76,70.57,25.2,6.23,16.69,38.22,0.52,14.63,10.68,300.59,22917,1434,0.44,0.525,0.76,0.583,0.615
2010,15,TAILÂNDIA,13.52,1.85,71.58,22.3,2.38,11.99,33.6,0.52,13.74,9.32,300.85,78878,1884,0.379,0.45,0.776,0.583,0.588
2010,15,TERRA ALTA,9.63,2.32,69.59,28.1,6.69,21.84,44.56,0.54,17.67,11.8,252.51,10250,687,0.425,0.536,0.743,0.555,0.605
2010,15,TERRA SANTA,8.47,3.4,70.76,24.6,5.55,14.91,38.14,0.58,20.3,12.81,338.44,16877,940,0.437,0.558,0.763,0.602,0.635
2010,15,TOMÉ-AÇU,16.07,2.4,72.87,19.0,4.49,12.7,33.93,0.54,15.47,10.4,326.18,56114,2536,0.337,0.424,0.798,0.596,0.586
2010,15,TRACUATEUA,21.44,1.38,71.57,22.4,5.57,32.91,57.89,0.59,24.09,16.09,195.97,27345,1528,0.272,0.376,0.776,0.514,0.531
2010,15,TRAIRÃO,19.76,1.92,70.8,24.5,3.06,21.86,35.18,0.55,19.57,13.65,322.61,16677,517,0.273,0.392,0.763,0.594,0.562
2010,15,TUCUMÃ,12.21,3.47,73.76,16.9,3.75,7.73,19.04,0.53,15.77,10.72,517.86,33534,1262,0.426,0.525,0.813,0.67,0.659
2010,15,TUCURUÍ,9.44,5.76,73.0,18.35,3.43,6.37,20.36,0.57,18.93,12.29,534.02,96736,3330,0.514,0.548,0.8,0.675,0.666
2010,15,ULIANÓPOLIS,15.0,1.54,70.55,25.3,2.13,11.7,27.74,0.7,35.95,20.96,558.72,43070,924,0.325,0.425,0.759,0.682,0.604
2010,15,URUARÁ,15.11,2.09,72.87,19.0,3.7,20.27,34.51,0.57,22.68,15.43,353.67,44113,1658,0.342,0.42,0.798,0.609,0.589
2010,15,VIGIA,10.03,3.66,71.06,23.8,5.97,11.22,32.74,0.5,13.07,9.26,323.12,47815,2859,0.38,0.516,0.768,0.594,0.617
2010,15,VISEU,22.2,2.03,71.57,22.4,4.78,44.66,65.78,0.62,35.49,24.45,160.09,56259,2711,0.248,0.366,0.776,0.482,0.515
2010,15,VITÓRIA DO XINGU,16.09,2.27,72.49,20.0,4.29,18.88,42.76,0.6,23.25,15.06,323.18,13205,576,0.307,0.451,0.792,0.594,0.596
2010,15,XINGUARA,12.29,4.79,73.02,18.6,4.19,4.97,18.58,0.55,16.53,10.8,520.57,40275,1702,0.404,0.503,0.8,0.671,0.646
2010,16,SERRA DO NAVIO,10.91,5.4,71.97,19.4,2.99,16.99,29.33,0.6,25.29,16.59,484.63,4354,131,0.635,0.692,0.783,0.659,0.709
2010,16,AMAPÁ,10.99,3.66,72.4,18.3,4.11,21.53,42.01,0.66,33.5,20.95,406.9,8027,332,0.43,0.532,0.79,0.631,0.642
2010,16,PEDRA BRANCA DO AMAPARI,16.98,3.36,71.73,20.0,3.15,19.65,36.14,0.61,26.83,17.34,397.98,10275,339,0.435,0.502,0.779,0.628,0.626
2010,16,CALÇOENE,12.97,3.65,70.51,23.1,3.22,22.76,41.85,0.67,38.4,23.8,417.71,8989,290,0.44,0.55,0.759,0.636,0.643
2010,16,CUTIAS,11.19,5.55,70.58,23.0,3.05,23.64,47.76,0.61,25.41,16.55,287.41,4674,143,0.51,0.566,0.76,0.576,0.628
2010,16,FERREIRA GOMES,13.46,3.95,74.2,14.3,3.71,14.94,33.75,0.6,23.26,16.33,416.72,5747,215,0.478,0.542,0.82,0.635,0.656
2010,16,ITAUBAL,14.03,1.76,70.46,23.3,3.68,33.09,63.69,0.61,27.63,18.36,213.26,4230,157,0.376,0.477,0.758,0.528,0.576
2010,16,LARANJAL DO JARI,11.35,4.08,73.06,16.8,2.88,8.94,24.49,0.55,16.43,11.25,432.92,39662,1151,0.549,0.573,0.801,0.641,0.665
2010,16,MACAPÁ,6.17,14.1,74.19,14.04,3.48,5.89,18.15,0.59,21.95,14.95,717.88,395465,13853,0.679,0.663,0.82,0.723,0.733
2010,16,MAZAGÃO,21.27,3.24,70.46,23.3,4.12,24.89,43.51,0.65,34.41,22.28,353.61,16917,701,0.361,0.449,0.758,0.609,0.592
2010,16,OIAPOQUE,9.05,5.73,71.71,20.0,2.04,21.31,31.24,0.69,46.76,29.51,598.38,19982,419,0.464,0.527,0.779,0.693,0.658
2010,16,PORTO GRANDE,12.78,4.73,71.62,20.2,3.39,18.0,35.58,0.56,19.14,13.28,356.65,16715,569,0.496,0.554,0.777,0.61,0.64
2010,16,PRACUÚBA,11.79,3.39,72.4,18.3,3.19,37.72,55.75,0.65,46.75,30.9,228.81,3741,121,0.471,0.544,0.79,0.539,0.614
2010,16,SANTANA,9.74,7.86,72.65,17.7,3.74,8.92,25.39,0.55,17.2,12.14,469.24,100626,3789,0.593,0.638,0.794,0.654,0.692
2010,16,TARTARUGALZINHO,16.7,3.93,72.63,17.8,3.59,36.87,56.61,0.65,47.96,33.76,250.2,12524,451,0.382,0.473,0.794,0.553,0.592
2010,16,VITÓRIA DO JARI,14.72,3.01,71.88,19.6,3.15,22.33,41.64,0.58,21.5,14.8,309.39,12240,391,0.453,0.517,0.781,0.587,0.619
2010,17,ABREULÂNDIA,13.38,7.76,75.12,13.7,5.98,13.3,26.79,0.71,39.59,22.8,624.03,2389,143,0.421,0.502,0.835,0.7,0.665
2010,17,AGUIARNÓPOLIS,17.15,3.06,73.21,18.0,5.02,6.95,22.35,0.48,11.4,7.82,374.27,5134,259,0.461,0.571,0.804,0.618,0.657
2010,17,ALIANÇA DO TOCANTINS,14.44,7.19,73.04,18.4,8.36,11.43,20.82,0.47,10.73,7.61,357.08,5656,474,0.463,0.596,0.801,0.61,0.663
2010,17,ALMAS,21.72,5.25,72.74,19.1,6.83,15.32,34.89,0.57,19.82,13.29,369.39,7498,518,0.379,0.524,0.796,0.616,0.636
2010,17,ALVORADA,10.22,7.53,75.55,12.9,7.22,2.83,11.18,0.47,11.2,7.68,539.26,8301,605,0.521,0.623,0.843,0.677,0.708
2010,17,ANANÁS,19.27,8.86,73.23,17.9,6.71,6.81,22.42,0.48,11.64,8.02,380.36,9822,662,0.439,0.605,0.804,0.621,0.671
2010,17,ANGICO,17.21,7.56,71.37,22.7,7.97,13.51,29.18,0.47,11.12,7.7,288.86,3163,253,0.445,0.612,0.773,0.576,0.648
2010,17,APARECIDA DO RIO NEGRO,14.93,4.72,72.48,19.8,7.55,12.55,29.85,0.48,11.98,8.68,320.54,4207,318,0.384,0.588,0.791,0.593,0.651
2010,17,ARAGOMINAS,23.8,4.47,69.36,28.5,6.68,17.63,33.63,0.54,17.51,12.1,357.45,5876,393,0.303,0.461,0.739,0.611,0.593
2010,17,ARAGUACEMA,16.36,6.59,73.29,17.8,6.7,24.06,36.69,0.56,20.82,14.26,308.94,6259,423,0.402,0.553,0.805,0.587,0.639
2010,17,ARAGUAÇU,14.48,6.4,72.78,19.0,8.87,6.05,18.59,0.49,11.81,8.26,435.22,8715,779,0.417,0.602,0.796,0.642,0.675
2010,17,ARAGUAÍNA,8.58,11.45,74.23,13.06,5.06,2.91,11.18,0.56,17.73,11.71,737.63,149300,7618,0.639,0.712,0.821,0.727,0.752
2010,17,ARAGUANÃ,17.83,6.08,70.37,25.5,6.02,8.17,25.5,0.52,14.27,9.4,372.96,5026,303,0.383,0.473,0.756,0.617,0.604
2010,17,ARAGUATINS,19.77,7.29,72.56,19.6,6.21,19.69,36.03,0.57,19.93,13.95,342.07,31268,1945,0.409,0.525,0.793,0.604,0.631
