UF,CÓDIGO MUNICÍPIO,NOME-UF,"2016
(TCU)","2017
(DOU)",TCG 2016-17,"SOFREU REMANEJAMENTO POPULACIONAL DEVIDO A ALTERAÇÃO DE LIMITES ENTRE MUNICÍPIOS, ENTRE 2016 E 2017?"
SP,3557154,Zacarias-SP,"2,605","2,636",1.19%,NÃO
SP,3537503,Pereiras-SP,"8,312","8,410",1.18%,NÃO
SP,3553955,Tarumã-SP,"14,378","14,547",1.18%,NÃO
SP,3512407,Cordeirópolis-SP,"23,517","23,793",1.17%,NÃO
SP,3543402,Ribeirão Preto-SP,"674,405","682,302",1.17%,NÃO
SP,3502002,Analândia-SP,"4,789","4,845",1.17%,NÃO
SP,3554953,Tuiuti-SP,"6,612","6,689",1.16%,NÃO
SP,3545506,Sandovalina-SP,"4,126","4,174",1.16%,NÃO
SP,3532157,Nantes-SP,"3,014","3,049",1.16%,NÃO
SP,3536406,Paulicéia-SP,"7,065","7,147",1.16%,NÃO
SP,3544806,Sales-SP,"6,074","6,144",1.15%,NÃO
SP,3538204,Pinhalzinho-SP,"14,595","14,763",1.15%,NÃO
SP,3551504,Serrana-SP,"43,293","43,790",1.15%,NÃO
SP,3521309,Ipuã-SP,"15,752","15,932",1.14%,NÃO
SP,3511300,Cedral-SP,"8,870","8,971",1.14%,NÃO
SP,3507456,Borebi-SP,"2,548","2,577",1.14%,NÃO
SP,3552205,Sorocaba-SP,"652,481","659,871",1.13%,NÃO
SP,3555703,União Paulista-SP,"1,773","1,793",1.13%,NÃO
SP,3551306,Sebastianópolis do Sul-SP,"3,373","3,411",1.13%,NÃO
SP,3532009,Morungaba-SP,"13,085","13,232",1.12%,NÃO
SP,3544103,Rio Grande da Serra-SP,"48,861","49,408",1.12%,NÃO
SP,3512506,Coroados-SP,"5,820","5,885",1.12%,NÃO
SP,3550605,São Roque-SP,"87,506","88,473",1.11%,NÃO
SP,3515707,Ferraz de Vasconcelos-SP,"186,808","188,868",1.10%,NÃO
SP,3536109,Pardinho-SP,"6,191","6,259",1.10%,NÃO
SP,3531407,Monte Aprazível-SP,"24,128","24,393",1.10%,NÃO
SP,3528858,Marapoama-SP,"2,917","2,949",1.10%,NÃO
SP,3518305,Guararema-SP,"28,664","28,978",1.10%,NÃO
SP,3542701,Restinga-SP,"7,304","7,384",1.10%,NÃO
SP,3525003,Jandira-SP,"120,177","121,492",1.09%,NÃO
SP,3537107,Pedreira-SP,"46,094","46,598",1.09%,NÃO
SP,3523107,Itaquaquecetuba-SP,"356,774","360,657",1.09%,NÃO
SP,3555406,Ubatuba-SP,"87,364","88,313",1.09%,NÃO
SP,3519501,Ibirarema-SP,"7,459","7,540",1.09%,NÃO
SP,3505609,Barrinha-SP,"31,579","31,921",1.08%,NÃO
SP,3554805,Tremembé-SP,"45,414","45,904",1.08%,NÃO
SP,3522208,Itapecerica da Serra-SP,"169,103","170,927",1.08%,NÃO
SP,3527702,Luiziânia-SP,"5,573","5,633",1.08%,NÃO
SP,3507506,Botucatu-SP,"141,032","142,546",1.07%,NÃO
SP,3530607,Mogi das Cruzes-SP,"429,321","433,901",1.07%,NÃO
SP,3507605,Bragança Paulista-SP,"162,435","164,163",1.06%,NÃO
SP,3522901,Itapuí-SP,"13,475","13,618",1.06%,NÃO
SP,3516804,Gastão Vidigal-SP,"4,634","4,683",1.06%,NÃO
SP,3510401,Capivari-SP,"53,731","54,298",1.06%,NÃO
SP,3546306,Santa Cruz das Palmeiras-SP,"33,106","33,455",1.05%,NÃO
SP,3525300,Jaú-SP,"144,828","146,338",1.04%,NÃO
SP,3532827,Nova Campina-SP,"9,406","9,504",1.04%,NÃO
SP,3549904,São José dos Campos-SP,"695,992","703,219",1.04%,NÃO
SP,3523503,Itatinga-SP,"19,951","20,158",1.04%,NÃO
SP,3538006,Pindamonhangaba-SP,"162,327","164,000",1.03%,NÃO
SP,3544400,Rubiácea-SP,"3,015","3,046",1.03%,NÃO
SP,3541059,Pratânia-SP,"5,074","5,126",1.02%,NÃO
SP,3551702,Sertãozinho-SP,"121,412","122,643",1.01%,NÃO
SP,3509601,Campo Limpo Paulista-SP,"81,693","82,520",1.01%,NÃO
SP,3519303,Ibaté-SP,"33,884","34,226",1.01%,NÃO
SP,3537602,Peruíbe-SP,"65,907","66,572",1.01%,NÃO
SP,3554508,Tietê-SP,"40,613","41,022",1.01%,NÃO
SP,3506607,Biritiba-Mirim-SP,"31,479","31,793",1.00%,NÃO
SP,3517208,Guaiçara-SP,"11,752","11,869",1.00%,NÃO
SP,3547007,Santa Maria da Serra-SP,"5,962","6,021",0.99%,NÃO
SP,3511409,Cerqueira César-SP,"19,304","19,495",0.99%,NÃO
SP,3511706,Charqueada-SP,"16,608","16,772",0.99%,NÃO
SP,3551108,Sarapuí-SP,"9,936","10,034",0.99%,NÃO
SP,3515004,Embu das Artes-SP,"264,448","267,054",0.99%,NÃO
SP,3516002,Flórida Paulista-SP,"14,143","14,282",0.98%,NÃO
SP,3505708,Barueri-SP,"264,935","267,534",0.98%,NÃO
SP,3506409,Bilac-SP,"7,761","7,837",0.98%,NÃO
SP,3516309,Francisco Morato-SP,"169,942","171,602",0.98%,NÃO
SP,3556503,Várzea Paulista-SP,"117,772","118,917",0.97%,NÃO
SP,3553856,Taquarivaí-SP,"5,660","5,715",0.97%,NÃO
SP,3513207,Cristais Paulista-SP,"8,343","8,424",0.97%,NÃO
SP,3501608,Americana-SP,"231,621","233,868",0.97%,NÃO
SP,3546801,Santa Isabel-SP,"55,476","56,014",0.97%,NÃO
SP,3519402,Ibirá-SP,"11,980","12,096",0.97%,NÃO
SP,3506508,Birigui-SP,"119,536","120,692",0.97%,NÃO
SP,3515194,Espírito Santo do Turvo-SP,"4,668","4,713",0.96%,NÃO
SP,3540259,Pontalinda-SP,"4,476","4,519",0.96%,NÃO
SP,3502200,Angatuba-SP,"24,400","24,634",0.96%,NÃO
SP,3506805,Bocaina-SP,"11,926","12,040",0.96%,NÃO
SP,3548906,São Carlos-SP,"243,765","246,088",0.95%,NÃO
SP,3522307,Itapetininga-SP,"158,561","160,070",0.95%,NÃO
SP,3554003,Tatuí-SP,"117,823","118,939",0.95%,NÃO
SP,3535804,Paranapanema-SP,"19,545","19,730",0.95%,NÃO
SP,3552502,Suzano-SP,"288,056","290,769",0.94%,NÃO
SP,3529401,Mauá-SP,"457,696","462,005",0.94%,NÃO
SP,3538105,Pindorama-SP,"16,501","16,656",0.94%,NÃO
SP,3541604,Promissão-SP,"39,139","39,506",0.94%,NÃO
SP,3532207,Narandiba-SP,"4,702","4,746",0.94%,NÃO
SP,3530409,Mirassolândia-SP,"4,714","4,758",0.93%,NÃO
SP,3531902,Morro Agudo-SP,"31,923","32,220",0.93%,NÃO
SP,3549953,São Lourenço da Serra-SP,"15,323","15,465",0.93%,NÃO
SP,3507704,Braúna-SP,"5,506","5,557",0.93%,NÃO
SP,3525904,Jundiaí-SP,"405,740","409,497",0.93%,NÃO
SP,3545308,Salto de Pirapora-SP,"43,990","44,397",0.93%,NÃO
SP,3503208,Araraquara-SP,"228,664","230,770",0.92%,NÃO
SP,3503703,Ariranha-SP,"9,365","9,451",0.92%,NÃO
SP,3507902,Brotas-SP,"23,641","23,858",0.92%,NÃO
SP,3537701,Piacatu-SP,"5,793","5,846",0.91%,NÃO
SP,3518602,Guariba-SP,"38,861","39,216",0.91%,NÃO
SP,3553906,Tarabai-SP,"7,236","7,302",0.91%,NÃO
SP,3554102,Taubaté-SP,"305,174","307,953",0.91%,NÃO
SP,3521804,Itaí-SP,"26,287","26,526",0.91%,NÃO
SP,3525706,José Bonifácio-SP,"35,872","36,198",0.91%,NÃO
SP,3503307,Araras-SP,"130,102","131,282",0.91%,NÃO
SP,3500303,Aguaí-SP,"35,189","35,508",0.91%,NÃO
SP,3519600,Ibitinga-SP,"58,188","58,715",0.91%,NÃO
SP,3526407,Laranjal Paulista-SP,"27,640","27,890",0.90%,NÃO
SP,3548005,Santo Antônio de Posse-SP,"22,597","22,801",0.90%,NÃO
SP,3532405,Nazaré Paulista-SP,"17,959","18,121",0.90%,NÃO
SP,3551900,Severínia-SP,"16,962","17,115",0.90%,NÃO
SP,3539400,Piratininga-SP,"13,216","13,335",0.90%,NÃO
SP,3536307,Patrocínio Paulista-SP,"14,223","14,351",0.90%,NÃO
SP,3518800,Guarulhos-SP,"1,337,087","1,349,113",0.90%,NÃO
SP,3507308,Boracéia-SP,"4,675","4,717",0.90%,NÃO
SP,3523909,Itu-SP,"168,643","170,157",0.90%,NÃO
SP,3549805,São José do Rio Preto-SP,"446,649","450,657",0.90%,NÃO
SP,3532868,Nova Castilho-SP,"1,228","1,239",0.90%,NÃO
SP,3534005,Onda Verde-SP,"4,248","4,286",0.89%,NÃO
SP,3504107,Atibaia-SP,"138,449","139,683",0.89%,NÃO
SP,3531704,Monteiro Lobato-SP,"4,509","4,549",0.89%,NÃO
SP,3526704,Leme-SP,"100,296","101,184",0.89%,NÃO
SP,3523008,Itapura-SP,"4,760","4,802",0.88%,NÃO
SP,3514908,Elias Fausto-SP,"17,241","17,393",0.88%,NÃO
SP,3523305,Itariri-SP,"16,913","17,062",0.88%,NÃO
SP,3550407,São Pedro-SP,"34,595","34,898",0.88%,NÃO
SP,3557303,Estiva Gerbi-SP,"10,971","11,067",0.88%,NÃO
SP,3557006,Votorantim-SP,"118,858","119,898",0.87%,NÃO
SP,3536703,Pederneiras-SP,"45,314","45,708",0.87%,NÃO
SP,3546207,Santa Cruz da Conceição-SP,"4,371","4,409",0.87%,NÃO
SP,3539509,Pitangueiras-SP,"38,554","38,889",0.87%,NÃO
SP,3501400,Álvaro de Carvalho-SP,"5,075","5,119",0.87%,NÃO
SP,3539905,Poloni-SP,"5,884","5,935",0.87%,NÃO
SP,3544905,Sales Oliveira-SP,"11,541","11,641",0.87%,NÃO
SP,3545209,Salto-SP,"115,193","116,191",0.87%,NÃO
SP,3514007,Dobrada-SP,"8,669","8,744",0.87%,NÃO
SP,3552700,Tabatinga-SP,"16,021","16,159",0.86%,NÃO
SP,3540804,Potirendaba-SP,"16,857","17,002",0.86%,NÃO
SP,3531209,Monte Alegre do Sul-SP,"7,804","7,871",0.86%,NÃO
SP,3525508,Joanópolis-SP,"12,837","12,947",0.86%,NÃO
SP,3538907,Pirajuí-SP,"24,762","24,973",0.85%,NÃO
SP,3505104,Barbosa-SP,"7,190","7,251",0.85%,NÃO
SP,3517901,Guaraci-SP,"10,872","10,964",0.85%,NÃO
SP,3533502,Novo Horizonte-SP,"39,888","40,225",0.84%,NÃO
SP,3533007,Nova Granada-SP,"20,896","21,071",0.84%,NÃO
SP,3554755,Trabiju-SP,"1,677","1,691",0.83%,NÃO
SP,3509403,Cajuru-SP,"25,445","25,655",0.83%,NÃO
SP,3552106,Socorro-SP,"39,896","40,220",0.81%,NÃO
SP,3557105,Votuporanga-SP,"92,032","92,768",0.80%,NÃO
SP,3505203,Bariri-SP,"34,328","34,602",0.80%,NÃO
SP,3544301,Roseira-SP,"10,429","10,512",0.80%,NÃO
SP,3548401,Santópolis do Aguapeí-SP,"4,650","4,687",0.80%,NÃO
SP,3549409,São Joaquim da Barra-SP,"50,520","50,921",0.79%,NÃO
SP,3506201,Bento de Abreu-SP,"2,902","2,925",0.79%,NÃO
SP,3507753,Brejo Alegre-SP,"2,790","2,812",0.79%,NÃO
SP,3539202,Pirapozinho-SP,"26,810","27,021",0.79%,NÃO
SP,3526803,Lençóis Paulista-SP,"66,664","67,185",0.78%,NÃO
SP,3539707,Platina-SP,"3,461","3,488",0.78%,NÃO
SP,3513108,Cravinhos-SP,"34,384","34,651",0.78%,NÃO
SP,3509502,Campinas-SP,"1,173,370","1,182,429",0.77%,NÃO
SP,3505005,Barão de Antonina-SP,"3,380","3,406",0.77%,NÃO
SP,3508504,Caçapava-SP,"91,883","92,587",0.77%,NÃO
SP,3547601,Santa Rosa de Viterbo-SP,"25,869","26,067",0.77%,NÃO
SP,3530300,Mirassol-SP,"58,314","58,760",0.76%,NÃO
SP,3512209,Conchal-SP,"27,345","27,554",0.76%,NÃO
SP,3508108,Buritama-SP,"16,714","16,841",0.76%,NÃO
SP,3504800,Bálsamo-SP,"8,841","8,908",0.76%,NÃO
SP,3537206,Pedro de Toledo-SP,"11,053","11,136",0.75%,NÃO
SP,3526902,Limeira-SP,"298,701","300,911",0.74%,NÃO
SP,3538709,Piracicaba-SP,"394,419","397,322",0.74%,NÃO
SP,3516200,Franca-SP,"344,704","347,237",0.73%,NÃO
SP,3543907,Rio Claro-SP,"201,473","202,952",0.73%,NÃO
SP,3532058,Motuca-SP,"4,642","4,676",0.73%,NÃO
SP,3539806,Poá-SP,"114,650","115,488",0.73%,NÃO
SP,3551603,Serra Negra-SP,"28,534","28,742",0.73%,NÃO
SP,3519709,Ibiúna-SP,"77,005","77,566",0.73%,NÃO
SP,3508603,Cachoeira Paulista-SP,"32,536","32,773",0.73%,NÃO
SP,3507159,Bom Sucesso de Itararé-SP,"3,860","3,888",0.73%,NÃO
SP,3548302,Santo Expedito-SP,"3,035","3,057",0.72%,NÃO
SP,3534302,Orlândia-SP,"42,996","43,306",0.72%,NÃO
SP,3505906,Batatais-SP,"61,040","61,480",0.72%,NÃO
SP,3530706,Mogi Guaçu-SP,"148,327","149,396",0.72%,NÃO
SP,3518909,Guzolândia-SP,"5,142","5,179",0.72%,NÃO
SP,3524402,Jacareí-SP,"228,214","229,851",0.72%,NÃO
SP,3501152,Alumínio-SP,"18,194","18,324",0.71%,NÃO
SP,3515103,Embu-Guaçu-SP,"67,788","68,270",0.71%,NÃO
SP,3542008,Quintana-SP,"6,484","6,530",0.71%,NÃO
SP,3546603,Santa Fé do Sul-SP,"31,578","31,802",0.71%,NÃO
SP,3537909,Pilar do Sul-SP,"28,516","28,718",0.71%,NÃO
SP,3508207,Buritizal-SP,"4,377","4,408",0.71%,NÃO
SP,3519808,Icém-SP,"8,055","8,112",0.71%,NÃO
SP,3526001,Junqueirópolis-SP,"20,211","20,353",0.70%,NÃO
SP,3507407,Borborema-SP,"15,681","15,791",0.70%,NÃO
SP,3543105,Ribeirão Corrente-SP,"4,612","4,644",0.69%,NÃO
SP,3548054,Santo Antônio do Aracanguá-SP,"8,228","8,285",0.69%,NÃO
SP,3514106,Dois Córregos-SP,"26,706","26,891",0.69%,NÃO
SP,3541703,Quatá-SP,"13,798","13,893",0.69%,NÃO
SP,3540002,Pompéia-SP,"21,526","21,674",0.69%,NÃO
SP,3554409,Terra Roxa-SP,"9,164","9,227",0.69%,NÃO
SP,3518701,Guarujá-SP,"313,421","315,563",0.68%,NÃO
SP,3529005,Marília-SP,"233,639","235,234",0.68%,NÃO
SP,3534708,Ourinhos-SP,"111,056","111,813",0.68%,NÃO
SP,3544509,Rubinéia-SP,"3,081","3,102",0.68%,NÃO
SP,3541406,Presidente Prudente-SP,"223,749","225,271",0.68%,NÃO
SP,3526605,Lavrinhas-SP,"7,102","7,150",0.68%,NÃO
SP,3545100,Salmourão-SP,"5,187","5,222",0.67%,NÃO
SP,3513504,Cubatão-SP,"127,887","128,748",0.67%,NÃO
SP,3502408,Anhumas-SP,"4,026","4,053",0.67%,NÃO
SP,3551009,São Vicente-SP,"357,989","360,380",0.67%,NÃO
SP,3518859,Guatapará-SP,"7,496","7,546",0.67%,NÃO
SP,3552908,Taciba-SP,"6,152","6,193",0.67%,NÃO
SP,3520806,Inúbia Paulista-SP,"3,907","3,933",0.67%,NÃO
SP,3523701,Itirapuã-SP,"6,363","6,405",0.66%,NÃO
SP,3512308,Conchas-SP,"17,523","17,638",0.66%,NÃO
SP,3515657,Fernão-SP,"1,680","1,691",0.65%,NÃO
SP,3521507,Irapuã-SP,"7,827","7,878",0.65%,NÃO
SP,3547908,Santo Antônio da Alegria-SP,"6,785","6,829",0.65%,NÃO
SP,3513801,Diadema-SP,"415,180","417,869",0.65%,NÃO
SP,3534807,Ouro Verde-SP,"8,386","8,440",0.64%,NÃO
SP,3504008,Assis-SP,"102,268","102,924",0.64%,NÃO
SP,3501905,Amparo-SP,"70,742","71,193",0.64%,NÃO
SP,3528601,Manduri-SP,"9,653","9,714",0.63%,NÃO
SP,3519006,Herculândia-SP,"9,338","9,397",0.63%,NÃO
SP,3548708,São Bernardo do Campo-SP,"822,242","827,437",0.63%,NÃO
SP,3545001,Salesópolis-SP,"16,797","16,903",0.63%,NÃO
SP,3542404,Regente Feijó-SP,"19,860","19,985",0.63%,NÃO
SP,3506003,Bauru-SP,"369,368","371,690",0.63%,NÃO
SP,3511201,Catiguá-SP,"7,652","7,700",0.63%,NÃO
SP,3520905,Ipaussu-SP,"14,674","14,766",0.63%,NÃO
SP,3533908,Olímpia-SP,"53,702","54,037",0.62%,NÃO
SP,3546256,Santa Cruz da Esperança-SP,"2,097","2,110",0.62%,NÃO
SP,3526209,Juquitiba-SP,"30,837","31,027",0.62%,NÃO
SP,3535705,Paraíso-SP,"6,330","6,369",0.62%,NÃO
SP,3509809,Campos Novos Paulista-SP,"4,870","4,900",0.62%,NÃO
SP,3527405,Lucélia-SP,"21,330","21,461",0.61%,NÃO
SP,3504503,Avaré-SP,"88,938","89,479",0.61%,NÃO
SP,3506706,Boa Esperança do Sul-SP,"14,638","14,727",0.61%,NÃO
SP,3505351,Barra do Chapéu-SP,"5,619","5,653",0.61%,NÃO
SP,3529203,Martinópolis-SP,"25,966","26,123",0.60%,NÃO
SP,3556800,Viradouro-SP,"18,542","18,654",0.60%,NÃO
SP,3540705,Porto Ferreira-SP,"55,100","55,432",0.60%,NÃO
SP,3522653,Itapirapuã Paulista-SP,"4,161","4,186",0.60%,NÃO
SP,3527108,Lins-SP,"76,562","77,021",0.60%,NÃO
SP,3552601,Tabapuã-SP,"12,178","12,251",0.60%,NÃO
SP,3503000,Aramina-SP,"5,519","5,552",0.60%,NÃO
SP,3503406,Arealva-SP,"8,402","8,452",0.60%,NÃO
SP,3530003,Mira Estrela-SP,"3,027","3,045",0.59%,NÃO
SP,3543303,Ribeirão Pires-SP,"121,130","121,848",0.59%,NÃO
SP,3556404,Vargem Grande do Sul-SP,"42,061","42,310",0.59%,NÃO
SP,3522604,Itapira-SP,"73,410","73,844",0.59%,NÃO
SP,3528403,Mairinque-SP,"46,294","46,567",0.59%,NÃO
SP,3500907,Altair-SP,"4,085","4,109",0.59%,NÃO
SP,3549102,São João da Boa Vista-SP,"89,564","90,089",0.59%,NÃO
SP,3525607,João Ramalho-SP,"4,442","4,468",0.59%,NÃO
SP,3539301,Pirassununga-SP,"75,035","75,474",0.59%,NÃO
SP,3504305,Avaí-SP,"5,306","5,337",0.58%,NÃO
SP,3517406,Guaíra-SP,"40,053","40,287",0.58%,NÃO
SP,3509700,Campos do Jordão-SP,"51,157","51,454",0.58%,NÃO
SP,3533601,Nuporanga-SP,"7,299","7,341",0.58%,NÃO
SP,3505500,Barretos-SP,"119,948","120,638",0.58%,NÃO
SP,3520103,Igarapava-SP,"29,902","30,073",0.57%,NÃO
SP,3550308,São Paulo-SP,"12,038,175","12,106,920",0.57%,NÃO
SP,3542909,Ribeirão Bonito-SP,"12,986","13,060",0.57%,NÃO
SP,3552007,Silveiras-SP,"6,193","6,228",0.57%,NÃO
SP,3538600,Piracaia-SP,"26,841","26,991",0.56%,NÃO
SP,3518404,Guaratinguetá-SP,"119,753","120,417",0.55%,NÃO
SP,3529708,Miguelópolis-SP,"21,852","21,973",0.55%,NÃO
SP,3556008,Urupês-SP,"13,580","13,655",0.55%,NÃO
SP,3540606,Porto Feliz-SP,"52,221","52,507",0.55%,NÃO
SP,3513702,Descalvado-SP,"33,165","33,346",0.55%,NÃO
SP,3555109,Tupi Paulista-SP,"15,238","15,321",0.54%,NÃO
SP,3546405,Santa Cruz do Rio Pardo-SP,"46,893","47,148",0.54%,NÃO
SP,3502804,Araçatuba-SP,"193,828","194,874",0.54%,NÃO
SP,3510609,Carapicuíba-SP,"394,465","396,587",0.54%,NÃO
SP,3500550,Águas de Santa Bárbara-SP,"5,977","6,009",0.54%,NÃO
SP,3516853,Gavião Peixoto-SP,"4,714","4,739",0.53%,NÃO
SP,3549250,São João de Iracema-SP,"1,894","1,904",0.53%,NÃO
SP,3537305,Penápolis-SP,"62,409","62,738",0.53%,NÃO
SP,3500501,Águas de Lindóia-SP,"18,412","18,509",0.53%,NÃO
SP,3529302,Matão-SP,"81,878","82,307",0.52%,NÃO
SP,3509452,Campina do Monte Alegre-SP,"5,932","5,963",0.52%,NÃO
SP,3554300,Teodoro Sampaio-SP,"22,795","22,914",0.52%,NÃO
SP,3531308,Monte Alto-SP,"49,721","49,979",0.52%,NÃO
SP,3535408,Panorama-SP,"15,539","15,619",0.51%,NÃO
SP,3514403,Dracena-SP,"46,088","46,324",0.51%,NÃO
SP,3535507,Paraguaçu Paulista-SP,"45,027","45,255",0.51%,NÃO
SP,3524105,Ituverava-SP,"41,206","41,414",0.50%,NÃO
SP,3511102,Catanduva-SP,"120,092","120,691",0.50%,NÃO
SP,3545605,Santa Adélia-SP,"15,255","15,331",0.50%,NÃO
SP,3548807,São Caetano do Sul-SP,"158,825","159,608",0.49%,NÃO
SP,3553401,Tanabi-SP,"25,597","25,723",0.49%,NÃO
SP,3509304,Cajobi-SP,"10,393","10,444",0.49%,NÃO
SP,3520202,Igaratá-SP,"9,397","9,443",0.49%,NÃO
SP,3525805,Júlio Mesquita-SP,"4,710","4,733",0.49%,NÃO
SP,3555505,Ubirajara-SP,"4,711","4,734",0.49%,NÃO
SP,3500402,Águas da Prata-SP,"8,065","8,104",0.48%,NÃO
SP,3524303,Jaboticabal-SP,"76,196","76,563",0.48%,NÃO
SP,3500709,Agudos-SP,"36,704","36,880",0.48%,NÃO
SP,3530805,Mogi Mirim-SP,"91,929","92,365",0.47%,NÃO
SP,3522703,Itápolis-SP,"42,547","42,747",0.47%,NÃO
SP,3518206,Guararapes-SP,"32,502","32,654",0.47%,NÃO
SP,3530102,Mirandópolis-SP,"29,181","29,315",0.46%,NÃO
SP,3522406,Itapeva-SP,"93,145","93,570",0.46%,NÃO
SP,3545803,Santa Bárbara d'Oeste-SP,"191,024","191,889",0.45%,NÃO
SP,3539004,Pirangi-SP,"11,272","11,323",0.45%,NÃO
SP,3527207,Lorena-SP,"87,584","87,980",0.45%,NÃO
SP,3546009,Santa Branca-SP,"14,601","14,667",0.45%,NÃO
SP,3554706,Torrinha-SP,"9,890","9,934",0.44%,NÃO
SP,3527256,Lourdes-SP,"2,260","2,270",0.44%,NÃO
SP,3534906,Pacaembu-SP,"14,024","14,086",0.44%,NÃO
SP,3501509,Alvinlândia-SP,"3,182","3,196",0.44%,NÃO
SP,3510807,Casa Branca-SP,"30,012","30,144",0.44%,NÃO
SP,3529807,Mineiros do Tietê-SP,"12,757","12,812",0.43%,NÃO
SP,3532108,Murutinga do Sul-SP,"4,434","4,453",0.43%,NÃO
SP,3504909,Bananal-SP,"10,821","10,867",0.43%,NÃO
SP,3554656,Torre de Pedra-SP,"2,385","2,395",0.42%,NÃO
SP,3554904,Três Fronteiras-SP,"5,743","5,767",0.42%,NÃO
SP,3508009,Buri-SP,"19,655","19,737",0.42%,NÃO
SP,3544608,Sabino-SP,"5,526","5,549",0.42%,NÃO
SP,3532603,Nhandeara-SP,"11,351","11,398",0.41%,NÃO
SP,3500808,Alfredo Marcondes-SP,"4,118","4,135",0.41%,NÃO
SP,3530201,Mirante do Paranapanema-SP,"18,056","18,130",0.41%,NÃO
SP,3508801,Cafelândia-SP,"17,573","17,645",0.41%,NÃO
SP,3520301,Iguape-SP,"30,519","30,644",0.41%,NÃO
SP,3541307,Presidente Epitácio-SP,"43,718","43,897",0.41%,NÃO
SP,3519907,Iepê-SP,"8,070","8,103",0.41%,NÃO
SP,3504206,Auriflama-SP,"15,024","15,085",0.41%,NÃO
SP,3530904,Mombuca-SP,"3,456","3,470",0.41%,NÃO
SP,3534104,Oriente-SP,"6,447","6,473",0.40%,NÃO
SP,3553104,Taiaçu-SP,"6,230","6,255",0.40%,NÃO
SP,3546900,Santa Lúcia-SP,"8,723","8,758",0.40%,NÃO
SP,3517703,Guará-SP,"20,997","21,081",0.40%,NÃO
SP,3535903,Paranapuã-SP,"4,035","4,051",0.40%,NÃO
SP,3515509,Fernandópolis-SP,"68,399","68,670",0.40%,NÃO
SP,3550902,São Simão-SP,"15,165","15,225",0.40%,NÃO
SP,3550100,São Manuel-SP,"40,532","40,692",0.39%,NÃO
SP,3547650,Santa Salete-SP,"1,530","1,536",0.39%,NÃO
SP,3513405,Cruzeiro-SP,"81,406","81,724",0.39%,NÃO
SP,3555604,Uchoa-SP,"10,008","10,047",0.39%,NÃO
SP,3537008,Pedregulho-SP,"16,582","16,645",0.38%,NÃO
SP,3527504,Lucianópolis-SP,"2,372","2,381",0.38%,NÃO
SP,3521606,Irapuru-SP,"8,217","8,248",0.38%,NÃO
SP,3536257,Parisi-SP,"2,142","2,150",0.37%,NÃO
SP,3536208,Pariquera-Açu-SP,"19,465","19,537",0.37%,NÃO
SP,3550506,São Pedro do Turvo-SP,"7,596","7,624",0.37%,NÃO
SP,3520442,Ilha Solteira-SP,"26,443","26,540",0.37%,NÃO
SP,3534609,Osvaldo Cruz-SP,"32,593","32,709",0.36%,NÃO
SP,3512001,Colina-SP,"18,311","18,376",0.35%,NÃO
SP,3549508,São José da Bela Vista-SP,"8,854","8,885",0.35%,NÃO
SP,3517307,Guaimbê-SP,"5,717","5,737",0.35%,NÃO
SP,3533106,Nova Guataporanga-SP,"2,296","2,304",0.35%,NÃO
SP,3547809,Santo André-SP,"712,749","715,231",0.35%,NÃO
SP,3545407,Salto Grande-SP,"9,255","9,287",0.35%,NÃO
SP,3515129,Emilianópolis-SP,"3,186","3,197",0.35%,NÃO
SP,3513850,Dirce Reis-SP,"1,779","1,785",0.34%,NÃO
SP,3537800,Piedade-SP,"54,907","55,092",0.34%,NÃO
SP,3556958,Vitória Brasil-SP,"1,827","1,833",0.33%,NÃO
SP,3517000,Getulina-SP,"11,325","11,362",0.33%,NÃO
SP,3501301,Álvares Machado-SP,"24,733","24,813",0.32%,NÃO
SP,3528106,Macaubal-SP,"8,060","8,086",0.32%,NÃO
SP,3553708,Taquaritinga-SP,"56,771","56,951",0.32%,NÃO
SP,3549706,São José do Rio Pardo-SP,"54,563","54,734",0.31%,NÃO
SP,3531001,Monções-SP,"2,242","2,249",0.31%,NÃO
SP,3514809,Eldorado-SP,"15,388","15,436",0.31%,NÃO
SP,3515186,Espírito Santo do Pinhal-SP,"44,036","44,170",0.30%,NÃO
SP,3520004,Igaraçu do Tietê-SP,"24,525","24,596",0.29%,NÃO
SP,3528007,Macatuba-SP,"17,063","17,111",0.28%,NÃO
SP,3543600,Rifaina-SP,"3,608","3,618",0.28%,NÃO
SP,3517109,Glicério-SP,"4,787","4,800",0.27%,NÃO
SP,3523206,Itararé-SP,"50,243","50,379",0.27%,NÃO
SP,3542107,Rafard-SP,"9,030","9,054",0.27%,NÃO
SP,3536802,Pedra Bela-SP,"6,062","6,078",0.26%,NÃO
SP,3527801,Lupércio-SP,"4,561","4,573",0.26%,NÃO
SP,3503604,Areiópolis-SP,"11,078","11,107",0.26%,NÃO
SP,3537156,Pedrinhas Paulista-SP,"3,079","3,087",0.26%,NÃO
SP,3503505,Areias-SP,"3,869","3,879",0.26%,NÃO
SP,3524204,Jaborandi-SP,"6,900","6,917",0.25%,NÃO
SP,3528809,Maracaí-SP,"13,948","13,981",0.24%,NÃO
SP,3548203,Santo Antônio do Pinhal-SP,"6,784","6,800",0.24%,NÃO
SP,3545704,Santa Albertina-SP,"5,985","5,999",0.23%,NÃO
SP,3535309,Palmital-SP,"22,146","22,196",0.23%,NÃO
SP,3521903,Itajobi-SP,"15,212","15,246",0.22%,NÃO
