meio,cidade,Codmun6,Codmun7,veiculos_mapeados,regiao_metropolitana,uf,estado,regiao,pais,POP,RDPC,I_ESCOLARIDADE,IDHM,IDHM_E,IDHM_L,IDHM_R
Jornal,SÃO JOSÉ DO RIO CLARO,510730.0,5107305.0,1,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,16554.0,580.99,0.39,0.682,0.548,0.841,0.689
Jornal,ROSÁRIO OESTE,510770.0,5107701.0,1,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,17564.0,465.66,0.379,0.65,0.52,0.807,0.653
Jornal,SAPEZAL,510787.0,5107875.0,1,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,17672.0,892.71,0.55,0.732,0.62,0.836,0.758
Jornal,ÁGUAS LINDAS DE GOIÁS,520025.0,5200258.0,1,RIDE DF,GO,Goiás,Centro-Oeste,Brasil,158508.0,449.38,0.488,0.686,0.588,0.848,0.647
Jornal,ALEXÂNIA,520030.0,5200308.0,1,RIDE DF,GO,Goiás,Centro-Oeste,Brasil,23686.0,498.09,0.449,0.682,0.568,0.841,0.664
Jornal,ALTO PARAÍSO DE GOIÁS,520060.0,5200605.0,1,n/d,GO,Goiás,Centro-Oeste,Brasil,6782.0,719.11,0.533,0.713,0.611,0.819,0.723
Jornal,ARAGARÇAS,520170.0,5201702.0,1,n/d,GO,Goiás,Centro-Oeste,Brasil,17842.0,600.03,0.56,0.732,0.68,0.83,0.694
Jornal,BELA VISTA DE GOIÁS,520330.0,5203302.0,1,n/d,GO,Goiás,Centro-Oeste,Brasil,24307.0,708.62,0.465,0.716,0.607,0.837,0.721
Jornal,CAIAPÔNIA,520440.0,5204409.0,1,n/d,GO,Goiás,Centro-Oeste,Brasil,16430.0,628.14,0.409,0.693,0.588,0.808,0.701
Jornal,COCALZINHO DE GOIÁS,520551.0,5205513.0,1,RIDE DF,GO,Goiás,Centro-Oeste,Brasil,17140.0,450.47,0.411,0.657,0.531,0.826,0.648
Jornal,CRISTALINA,520620.0,5206206.0,1,RIDE DF,GO,Goiás,Centro-Oeste,Brasil,45730.0,686.9,0.474,0.699,0.587,0.814,0.716
Jornal,CRIXÁS,520640.0,5206404.0,1,n/d,GO,Goiás,Centro-Oeste,Brasil,15596.0,645.4,0.495,0.708,0.625,0.805,0.706
Jornal,INHUMAS,521000.0,5210000.0,1,n/d,GO,Goiás,Centro-Oeste,Brasil,47701.0,697.81,0.448,0.72,0.618,0.842,0.718
Jornal,IPORÁ,521020.0,5210208.0,1,n/d,GO,Goiás,Centro-Oeste,Brasil,30965.0,757.39,0.497,0.743,0.667,0.84,0.731
Jornal,JARAGUÁ,521180.0,5211800.0,1,n/d,GO,Goiás,Centro-Oeste,Brasil,41740.0,595.02,0.426,0.699,0.588,0.841,0.692
Jornal,JATAÍ,521190.0,5211909.0,1,n/d,GO,Goiás,Centro-Oeste,Brasil,87041.0,987.04,0.542,0.757,0.656,0.856,0.774
Jornal,MINEIROS,521310.0,5213103.0,1,n/d,GO,Goiás,Centro-Oeste,Brasil,52588.0,869.04,0.474,0.718,0.584,0.84,0.753
Jornal,MORRINHOS,521380.0,5213806.0,1,n/d,GO,Goiás,Centro-Oeste,Brasil,41208.0,792.66,0.478,0.734,0.621,0.862,0.739
Jornal,NIQUELÂNDIA,521460.0,5214606.0,1,n/d,GO,Goiás,Centro-Oeste,Brasil,41581.0,659.49,0.518,0.715,0.64,0.806,0.709
Jornal,PALMEIRAS DE GOIÁS,521570.0,5215702.0,1,n/d,GO,Goiás,Centro-Oeste,Brasil,23225.0,616.59,0.467,0.698,0.598,0.815,0.698
Jornal,PIRACANJUBA,521710.0,5217104.0,1,n/d,GO,Goiás,Centro-Oeste,Brasil,23913.0,707.83,0.434,0.721,0.599,0.87,0.72
Jornal,PLANALTINA,521760.0,5217609.0,1,RIDE DF,GO,Goiás,Centro-Oeste,Brasil,81297.0,466.69,0.476,0.669,0.566,0.81,0.653
Jornal,PORANGATU,521800.0,5218003.0,1,n/d,GO,Goiás,Centro-Oeste,Brasil,42193.0,658.39,0.507,0.727,0.642,0.845,0.709
Jornal,RIALMA,521860.0,5218607.0,1,n/d,GO,Goiás,Centro-Oeste,Brasil,10446.0,616.74,0.514,0.727,0.667,0.827,0.698
Jornal,RUBIATABA,521890.0,5218904.0,1,n/d,GO,Goiás,Centro-Oeste,Brasil,18768.0,573.0,0.466,0.719,0.666,0.814,0.686
Jornal,SÃO LUÍS DE MONTES BELOS,522010.0,5220108.0,1,n/d,GO,Goiás,Centro-Oeste,Brasil,29833.0,712.23,0.519,0.731,0.67,0.809,0.721
Jornal,SILVÂNIA,522060.0,5220603.0,1,n/d,GO,Goiás,Centro-Oeste,Brasil,18943.0,708.82,0.429,0.709,0.606,0.814,0.721
Jornal,TRINDADE,522140.0,5221403.0,1,n/d,GO,Goiás,Centro-Oeste,Brasil,103609.0,558.61,0.507,0.699,0.608,0.822,0.682
